Analysis name: SLAEmpathy
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: Response.RT:Mean
Filters: None
Data file: SLA_Empathy_v1-181-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
1	PracticeTrials	Instructions	1	male	24	PracticeMixed	NULL	NULL	List14	won	$5.00	$5.00	-$3.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	2	male	24	PracticeMixed	NULL	NULL	List14	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	3	male	24	PracticeGain	NULL	NULL	List14	won	$7.00	$7.00	$0.00	$2.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	4	male	24	PracticeGain	NULL	NULL	List14	lost	$0.00	$8.00	$0.00	$4.00	Mean Response.RT	N/A
2	Self1	SelfTask	1	male	24	LASelfGain	2	172	List4	won	$10.00	$10.00	$0.00	$6.00	Mean Response.RT	172.00
2	Self1	SelfTask	2	male	24	LASelfMixed	2	242	List4	lost	-$15.75	$9.00	-$15.75	$0.00	Mean Response.RT	242.00
2	Self1	SelfTask	3	male	24	LASelfMixed	1	7	List4	lost	-$8.75	$10.00	-$8.75	$0.00	Mean Response.RT	7.00
2	Self1	SelfTask	4	male	24	LASelfMixed	1	348	List4	won	$8.00	$8.00	-$2.00	$0.00	Mean Response.RT	348.00
2	Self1	SelfTask	5	male	24	LASelfMixed	2	3	List4	lost	-$12.00	$6.00	-$12.00	$0.00	Mean Response.RT	3.00
2	Self1	SelfTask	6	male	24	LASelfMixed	2	225	List4	lost	-$18.75	$10.00	-$18.75	$0.00	Mean Response.RT	225.00
2	Self1	SelfTask	7	male	24	LASelfMixed	1	615	List4	won	$5.00	$5.00	-$8.13	$0.00	Mean Response.RT	615.00
2	Self1	SelfTask	8	male	24	LASelfGain	1	252	List4	lost	$0.00	$12.00	$0.00	$4.00	Mean Response.RT	252.00
2	Self1	SelfTask	9	male	24	LASelfMixed	2	1345	List4	won	$9.00	$9.00	-$9.00	$0.00	Mean Response.RT	1345.00
2	Self1	SelfTask	10	male	24	LASelfGain	1	287	List4	lost	$0.00	$22.00	$0.00	$13.00	Mean Response.RT	287.00
