Analysis name: SLAEmpathy
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: Response.RT:Mean
Filters: None
Data file: SLA_Empathy_v1-168-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
1	PracticeTrials	Instructions	1	male	23	PracticeMixed	NULL	NULL	List14	won	$5.00	$5.00	-$3.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	2	male	23	PracticeMixed	NULL	NULL	List14	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	3	male	23	PracticeGain	NULL	NULL	List14	won	$7.00	$7.00	$0.00	$2.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	4	male	23	PracticeGain	NULL	NULL	List14	lost	$0.00	$8.00	$0.00	$4.00	Mean Response.RT	N/A
2	Self1	SelfTask	1	male	23	LASelfGain	1	650	List4	won	$10.00	$10.00	$0.00	$6.00	Mean Response.RT	650.00
2	Self1	SelfTask	2	male	23	LASelfMixed	2	1079	List4	lost	-$15.75	$9.00	-$15.75	$0.00	Mean Response.RT	1079.00
2	Self1	SelfTask	3	male	23	LASelfMixed	1	972	List4	lost	-$8.75	$10.00	-$8.75	$0.00	Mean Response.RT	972.00
2	Self1	SelfTask	4	male	23	LASelfMixed	1	1354	List4	won	$8.00	$8.00	-$2.00	$0.00	Mean Response.RT	1354.00
2	Self1	SelfTask	5	male	23	LASelfMixed	2	848	List4	lost	-$12.00	$6.00	-$12.00	$0.00	Mean Response.RT	848.00
2	Self1	SelfTask	6	male	23	LASelfMixed	2	614	List4	lost	-$18.75	$10.00	-$18.75	$0.00	Mean Response.RT	614.00
2	Self1	SelfTask	7	male	23	LASelfMixed	2	908	List4	won	$5.00	$5.00	-$8.13	$0.00	Mean Response.RT	908.00
2	Self1	SelfTask	8	male	23	LASelfGain	1	634	List4	lost	$0.00	$12.00	$0.00	$4.00	Mean Response.RT	634.00
2	Self1	SelfTask	9	male	23	LASelfMixed	1	1047	List4	won	$9.00	$9.00	-$9.00	$0.00	Mean Response.RT	1047.00
2	Self1	SelfTask	10	male	23	LASelfGain	2	932	List4	lost	$0.00	$22.00	$0.00	$13.00	Mean Response.RT	932.00
2	Self1	SelfTask	11	male	23	LASelfMixed	2	930	List4	lost	-$7.00	$8.00	-$7.00	$0.00	Mean Response.RT	930.00
2	Self1	SelfTask	12	male	23	LASelfMixed	2	752	List4	won	$4.00	$4.00	-$8.00	$0.00	Mean Response.RT	752.00
2	Self1	SelfTask	13	male	23	LASelfGain	1	733	List4	won	$25.00	$25.00	$0.00	$9.00	Mean Response.RT	733.00
2	Self1	SelfTask	14	male	23	LASelfMixed	1	1059	List4	lost	-$3.75	$2.00	-$3.75	$0.00	Mean Response.RT	1059.00
2	Self1	SelfTask	15	male	23	LASelfMixed	1	688	List4	won	$2.00	$2.00	-$1.25	$0.00	Mean Response.RT	688.00
2	Self1	SelfTask	16	male	23	LASelfMixed	2	972	List4	won	$6.00	$6.00	-$9.00	$0.00	Mean Response.RT	972.00
2	Self1	SelfTask	17	male	23	LASelfGain	2	1746	List4	won	$13.00	$13.00	$0.00	$6.00	Mean Response.RT	1746.00
2	Self1	SelfTask	18	male	23	LASelfMixed	1	849	List4	lost	-$4.00	$4.00	-$4.00	$0.00	Mean Response.RT	849.00
2	Self1	SelfTask	19	male	23	LASelfGain	1	679	List4	won	$7.00	$7.00	$0.00	$3.00	Mean Response.RT	679.00
2	Self1	SelfTask	20	male	23	LASelfGain	1	564	List4	won	$3.25	$3.25	$0.00	$1.00	Mean Response.RT	564.00
2	Self1	SelfTask	21	male	23	LASelfMixed	1	473	List4	won	$4.00	$4.00	-$1.00	$0.00	Mean Response.RT	473.00
2	Self1	SelfTask	22	male	23	LASelfGain	2	982	List4	lost	$0.00	$8.00	$0.00	$4.25	Mean Response.RT	982.00
2	Self1	SelfTask	23	male	23	LASelfGain	1	1260	List4	lost	$0.00	$17.00	$0.00	$9.00	Mean Response.RT	1260.00
2	Self1	SelfTask	24	male	23	LASelfMixed	1	1026	List4	won	$12.00	$12.00	-$18.00	$0.00	Mean Response.RT	1026.00
2	Self1	SelfTask	25	male	23	LASelfMixed	1	968	List4	lost	-$5.00	$5.00	-$5.00	$0.00	Mean Response.RT	968.00
