Analysis name: SLAEmpathy
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: Response.RT:Mean
Filters: None
Data file: SLA_Empathy_v1-169-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
1	PracticeTrials	Instructions	1	female	18	PracticeMixed	NULL	NULL	List14	won	$5.00	$5.00	-$3.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	2	female	18	PracticeMixed	NULL	NULL	List14	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	3	female	18	PracticeGain	NULL	NULL	List14	won	$7.00	$7.00	$0.00	$2.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	4	female	18	PracticeGain	NULL	NULL	List14	lost	$0.00	$8.00	$0.00	$4.00	Mean Response.RT	N/A
2	Self1	SelfTask	1	female	18	LASelfGain	1	317	List4	won	$10.00	$10.00	$0.00	$6.00	Mean Response.RT	317.00
2	Self1	SelfTask	2	female	18	LASelfMixed	2	443	List4	lost	-$15.75	$9.00	-$15.75	$0.00	Mean Response.RT	443.00
2	Self1	SelfTask	3	female	18	LASelfMixed	2	657	List4	lost	-$8.75	$10.00	-$8.75	$0.00	Mean Response.RT	657.00
2	Self1	SelfTask	4	female	18	LASelfMixed	1	519	List4	won	$8.00	$8.00	-$2.00	$0.00	Mean Response.RT	519.00
2	Self1	SelfTask	5	female	18	LASelfMixed	1	596	List4	lost	-$12.00	$6.00	-$12.00	$0.00	Mean Response.RT	596.00
2	Self1	SelfTask	6	female	18	LASelfMixed	2	352	List4	lost	-$18.75	$10.00	-$18.75	$0.00	Mean Response.RT	352.00
2	Self1	SelfTask	7	female	18	LASelfMixed	2	430	List4	won	$5.00	$5.00	-$8.13	$0.00	Mean Response.RT	430.00
2	Self1	SelfTask	8	female	18	LASelfGain	1	380	List4	lost	$0.00	$12.00	$0.00	$4.00	Mean Response.RT	380.00
2	Self1	SelfTask	9	female	18	LASelfMixed	1	426	List4	won	$9.00	$9.00	-$9.00	$0.00	Mean Response.RT	426.00
2	Self1	SelfTask	10	female	18	LASelfGain	1	423	List4	lost	$0.00	$22.00	$0.00	$13.00	Mean Response.RT	423.00
2	Self1	SelfTask	11	female	18	LASelfMixed	1	437	List4	lost	-$7.00	$8.00	-$7.00	$0.00	Mean Response.RT	437.00
2	Self1	SelfTask	12	female	18	LASelfMixed	2	339	List4	won	$4.00	$4.00	-$8.00	$0.00	Mean Response.RT	339.00
2	Self1	SelfTask	13	female	18	LASelfGain	1	472	List4	won	$25.00	$25.00	$0.00	$9.00	Mean Response.RT	472.00
2	Self1	SelfTask	14	female	18	LASelfMixed	1	381	List4	lost	-$3.75	$2.00	-$3.75	$0.00	Mean Response.RT	381.00
2	Self1	SelfTask	15	female	18	LASelfMixed	2	499	List4	won	$2.00	$2.00	-$1.25	$0.00	Mean Response.RT	499.00
2	Self1	SelfTask	16	female	18	LASelfMixed	1	409	List4	won	$6.00	$6.00	-$9.00	$0.00	Mean Response.RT	409.00
2	Self1	SelfTask	17	female	18	LASelfGain	1	407	List4	won	$13.00	$13.00	$0.00	$6.00	Mean Response.RT	407.00
2	Self1	SelfTask	18	female	18	LASelfMixed	2	421	List4	lost	-$4.00	$4.00	-$4.00	$0.00	Mean Response.RT	421.00
2	Self1	SelfTask	19	female	18	LASelfGain	1	259	List4	won	$7.00	$7.00	$0.00	$3.00	Mean Response.RT	259.00
2	Self1	SelfTask	20	female	18	LASelfGain	1	311	List4	won	$3.25	$3.25	$0.00	$1.00	Mean Response.RT	311.00
2	Self1	SelfTask	21	female	18	LASelfMixed	1	285	List4	won	$4.00	$4.00	-$1.00	$0.00	Mean Response.RT	285.00
2	Self1	SelfTask	22	female	18	LASelfGain	1	322	List4	lost	$0.00	$8.00	$0.00	$4.25	Mean Response.RT	322.00
2	Self1	SelfTask	23	female	18	LASelfGain	1	737	List4	lost	$0.00	$17.00	$0.00	$9.00	Mean Response.RT	737.00
2	Self1	SelfTask	24	female	18	LASelfMixed	2	463	List4	won	$12.00	$12.00	-$18.00	$0.00	Mean Response.RT	463.00
2	Self1	SelfTask	25	female	18	LASelfMixed	2	492	List4	lost	-$5.00	$5.00	-$5.00	$0.00	Mean Response.RT	492.00
2	Self1	SelfTask	26	female	18	LASelfGain	2	905	List4	won	$4.00	$4.00	$0.00	$2.25	Mean Response.RT	905.00
2	Self1	SelfTask	27	female	18	LASelfMixed	2	390	List4	lost	-$9.00	$12.00	-$9.00	$0.00	Mean Response.RT	390.00
2	Self1	SelfTask	28	female	18	LASelfMixed	1	540	List4	won	$8.00	$8.00	-$9.00	$0.00	Mean Response.RT	540.00
2	Self1	SelfTask	29	female	18	LASelfMixed	1	817	List4	lost	-$4.38	$5.00	-$4.38	$0.00	Mean Response.RT	817.00
2	Self1	SelfTask	30	female	18	LASelfMixed	2	264	List4	lost	-$13.00	$8.00	-$13.00	$0.00	Mean Response.RT	264.00
2	Self2	SelfTask	1	female	18	LASelfMixed	2	1211	List5	lost	-$2.25	$2.00	-$2.25	$0.00	Mean Response.RT	1211.00
2	Self2	SelfTask	2	female	18	LASelfMixed	2	567	List5	won	$6.00	$6.00	-$4.50	$0.00	Mean Response.RT	567.00
2	Self2	SelfTask	3	female	18	LASelfMixed	2	437	List5	won	$2.00	$2.00	-$3.25	$0.00	Mean Response.RT	437.00
2	Self2	SelfTask	4	female	18	LASelfGain	2	443	List5	lost	$0.00	$22.00	$0.00	$10.00	Mean Response.RT	443.00
2	Self2	SelfTask	5	female	18	LASelfMixed	1	417	List5	won	$9.00	$9.00	-$4.50	$0.00	Mean Response.RT	417.00
2	Self2	SelfTask	6	female	18	LASelfGain	1	1407	List5	won	$17.00	$17.00	$0.00	$10.00	Mean Response.RT	1407.00
2	Self2	SelfTask	7	female	18	LASelfGain	2	428	List5	won	$4.00	$4.00	$0.00	$2.00	Mean Response.RT	428.00
2	Self2	SelfTask	8	female	18	LASelfMixed	1	433	List5	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	433.00
2	Self2	SelfTask	9	female	18	LASelfGain	2	591	List5	won	$11.00	$11.00	$0.00	$6.00	Mean Response.RT	591.00
2	Self2	SelfTask	10	female	18	LASelfGain	1	877	List5	lost	$0.00	$7.00	$0.00	$4.00	Mean Response.RT	877.00
2	Self2	SelfTask	11	female	18	LASelfMixed	1	610	List5	lost	-$3.75	$10.00	-$3.75	$0.00	Mean Response.RT	610.00
2	Self2	SelfTask	12	female	18	LASelfMixed	2	296	List5	won	$12.00	$12.00	-$24.00	$0.00	Mean Response.RT	296.00
2	Self2	SelfTask	13	female	18	LASelfMixed	2	454	List5	lost	-$10.50	$6.00	-$10.50	$0.00	Mean Response.RT	454.00
2	Self2	SelfTask	14	female	18	LASelfMixed	2	340	List5	lost	-$9.38	$5.00	-$9.38	$0.00	Mean Response.RT	340.00
2	Self2	SelfTask	15	female	18	LASelfMixed	1	480	List5	won	$8.00	$8.00	-$5.00	$0.00	Mean Response.RT	480.00
2	Self2	SelfTask	16	female	18	LASelfMixed	1	334	List5	won	$5.00	$5.00	-$3.13	$0.00	Mean Response.RT	334.00
2	Self2	SelfTask	17	female	18	LASelfGain	2	491	List5	lost	$0.00	$30.00	$0.00	$12.00	Mean Response.RT	491.00
2	Self2	SelfTask	18	female	18	LASelfMixed	2	305	List5	won	$4.00	$4.00	-$7.00	$0.00	Mean Response.RT	305.00
2	Self2	SelfTask	19	female	18	LASelfMixed	2	351	List5	won	$10.00	$10.00	-$13.75	$0.00	Mean Response.RT	351.00
2	Self2	SelfTask	20	female	18	LASelfMixed	2	373	List5	lost	-$15.00	$8.00	-$15.00	$0.00	Mean Response.RT	373.00
2	Self2	SelfTask	21	female	18	LASelfGain	1	851	List5	won	$24.00	$24.00	$0.00	$12.00	Mean Response.RT	851.00
2	Self2	SelfTask	22	female	18	LASelfMixed	2	311	List5	lost	-$15.00	$12.00	-$15.00	$0.00	Mean Response.RT	311.00
2	Self2	SelfTask	23	female	18	LASelfMixed	2	309	List5	lost	-$18.00	$9.00	-$18.00	$0.00	Mean Response.RT	309.00
2	Self2	SelfTask	24	female	18	LASelfGain	1	419	List5	won	$13.00	$13.00	$0.00	$5.00	Mean Response.RT	419.00
2	Self2	SelfTask	25	female	18	LASelfMixed	1	920	List5	won	$2.00	$2.00	-$0.75	$0.00	Mean Response.RT	920.00
2	Self2	SelfTask	26	female	18	LASelfMixed	1	710	List5	lost	-$6.00	$12.00	-$6.00	$0.00	Mean Response.RT	710.00
2	Self2	SelfTask	27	female	18	LASelfGain	1	268	List5	lost	$0.00	$8.00	$0.00	$3.00	Mean Response.RT	268.00
2	Self2	SelfTask	28	female	18	LASelfMixed	2	257	List5	won	$8.00	$8.00	-$6.00	$0.00	Mean Response.RT	257.00
2	Self2	SelfTask	29	female	18	LASelfMixed	2	278	List5	lost	-$5.00	$4.00	-$5.00	$0.00	Mean Response.RT	278.00
2	Self2	SelfTask	30	female	18	LASelfMixed	1	1028	List5	lost	-$6.00	$6.00	-$6.00	$0.00	Mean Response.RT	1028.00
2	Self3	SelfTask	1	female	18	LASelfMixed	2	652	List6	won	$9.00	$9.00	-$11.25	$0.00	Mean Response.RT	652.00
2	Self3	SelfTask	2	female	18	LASelfMixed	2	338	List6	won	$12.00	$12.00	-$21.00	$0.00	Mean Response.RT	338.00
2	Self3	SelfTask	3	female	18	LASelfMixed	1	512	List6	won	$5.00	$5.00	-$6.88	$0.00	Mean Response.RT	512.00
2	Self3	SelfTask	4	female	18	LASelfMixed	1	300	List6	lost	-$3.00	$12.00	-$3.00	$0.00	Mean Response.RT	300.00
2	Self3	SelfTask	5	female	18	LASelfGain	2	371	List6	won	$5.00	$5.00	$0.00	$2.00	Mean Response.RT	371.00
2	Self3	SelfTask	6	female	18	LASelfMixed	2	280	List6	lost	-$6.75	$9.00	-$6.75	$0.00	Mean Response.RT	280.00
2	Self3	SelfTask	7	female	18	LASelfGain	2	550	List6	lost	$0.00	$26.00	$0.00	$10.00	Mean Response.RT	550.00
2	Self3	SelfTask	8	female	18	LASelfMixed	1	300	List6	won	$8.00	$8.00	-$3.00	$0.00	Mean Response.RT	300.00
2	Self3	SelfTask	9	female	18	LASelfGain	1	321	List6	won	$19.00	$19.00	$0.00	$8.00	Mean Response.RT	321.00
2	Self3	SelfTask	10	female	18	LASelfGain	1	439	List6	lost	$0.00	$25.00	$0.00	$10.00	Mean Response.RT	439.00
2	Self3	SelfTask	11	female	18	LASelfMixed	1	261	List6	lost	-$1.88	$5.00	-$1.88	$0.00	Mean Response.RT	261.00
2	Self3	SelfTask	12	female	18	LASelfMixed	2	267	List6	lost	-$2.75	$2.00	-$2.75	$0.00	Mean Response.RT	267.00
2	Self3	SelfTask	13	female	18	LASelfMixed	2	465	List6	won	$2.00	$2.00	-$1.75	$0.00	Mean Response.RT	465.00
2	Self3	SelfTask	14	female	18	LASelfMixed	2	302	List6	lost	-$11.25	$10.00	-$11.25	$0.00	Mean Response.RT	302.00
2	Self3	SelfTask	15	female	18	LASelfGain	2	339	List6	lost	$0.00	$5.00	$0.00	$3.00	Mean Response.RT	339.00
2	Self3	SelfTask	16	female	18	LASelfMixed	1	305	List6	won	$9.00	$9.00	-$2.25	$0.00	Mean Response.RT	305.00
2	Self3	SelfTask	17	female	18	LASelfMixed	2	295	List6	lost	-$11.00	$8.00	-$11.00	$0.00	Mean Response.RT	295.00
2	Self3	SelfTask	18	female	18	LASelfMixed	1	1147	List6	won	$4.00	$4.00	-$3.00	$0.00	Mean Response.RT	1147.00
2	Self3	SelfTask	19	female	18	LASelfMixed	1	337	List6	won	$6.00	$6.00	-$1.50	$0.00	Mean Response.RT	337.00
2	Self3	SelfTask	20	female	18	LASelfMixed	2	431	List6	lost	-$13.50	$9.00	-$13.50	$0.00	Mean Response.RT	431.00
2	Self3	SelfTask	21	female	18	LASelfMixed	1	1477	List6	lost	-$5.63	$5.00	-$5.63	$0.00	Mean Response.RT	1477.00
2	Self3	SelfTask	22	female	18	LASelfMixed	1	314	List6	lost	-$3.00	$6.00	-$3.00	$0.00	Mean Response.RT	314.00
2	Self3	SelfTask	23	female	18	LASelfMixed	2	343	List6	won	$10.00	$10.00	-$16.25	$0.00	Mean Response.RT	343.00
2	Self3	SelfTask	24	female	18	LASelfMixed	1	413	List6	won	$5.00	$5.00	-$2.50	$0.00	Mean Response.RT	413.00
2	Self3	SelfTask	25	female	18	LASelfGain	2	674	List6	lost	$0.00	$28.00	$0.00	$13.00	Mean Response.RT	674.00
2	Self3	SelfTask	26	female	18	LASelfMixed	1	560	List6	won	$10.00	$10.00	-$6.25	$0.00	Mean Response.RT	560.00
2	Self3	SelfTask	27	female	18	LASelfGain	1	422	List6	lost	$0.00	$12.00	$0.00	$5.00	Mean Response.RT	422.00
