Analysis name: SLAEmpathy
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: Response.RT:Mean
Filters: None
Data file: SLA_Empathy_v1-184-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
1	PracticeTrials	Instructions	1	female	18	PracticeMixed	NULL	NULL	List14	won	$5.00	$5.00	-$3.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	2	female	18	PracticeMixed	NULL	NULL	List14	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	3	female	18	PracticeGain	NULL	NULL	List14	won	$7.00	$7.00	$0.00	$2.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	4	female	18	PracticeGain	NULL	NULL	List14	lost	$0.00	$8.00	$0.00	$4.00	Mean Response.RT	N/A
2	Self1	SelfTask	1	female	18	LASelfGain	1	427	List4	won	$10.00	$10.00	$0.00	$6.00	Mean Response.RT	427.00
2	Self1	SelfTask	2	female	18	LASelfMixed	2	273	List4	lost	-$15.75	$9.00	-$15.75	$0.00	Mean Response.RT	273.00
2	Self1	SelfTask	3	female	18	LASelfMixed	1	527	List4	lost	-$8.75	$10.00	-$8.75	$0.00	Mean Response.RT	527.00
2	Self1	SelfTask	4	female	18	LASelfMixed	2	468	List4	won	$8.00	$8.00	-$2.00	$0.00	Mean Response.RT	468.00
2	Self1	SelfTask	5	female	18	LASelfMixed	1	322	List4	lost	-$12.00	$6.00	-$12.00	$0.00	Mean Response.RT	322.00
2	Self1	SelfTask	6	female	18	LASelfMixed	2	360	List4	lost	-$18.75	$10.00	-$18.75	$0.00	Mean Response.RT	360.00
2	Self1	SelfTask	7	female	18	LASelfMixed	1	308	List4	won	$5.00	$5.00	-$8.13	$0.00	Mean Response.RT	308.00
2	Self1	SelfTask	8	female	18	LASelfGain		0	List4	lost	$0.00	$12.00	$0.00	$4.00	Mean Response.RT	0.00
2	Self1	SelfTask	9	female	18	LASelfMixed	2	400	List4	won	$9.00	$9.00	-$9.00	$0.00	Mean Response.RT	400.00
2	Self1	SelfTask	10	female	18	LASelfGain	1	293	List4	lost	$0.00	$22.00	$0.00	$13.00	Mean Response.RT	293.00
2	Self1	SelfTask	11	female	18	LASelfMixed	2	338	List4	lost	-$7.00	$8.00	-$7.00	$0.00	Mean Response.RT	338.00
2	Self1	SelfTask	12	female	18	LASelfMixed	2	656	List4	won	$4.00	$4.00	-$8.00	$0.00	Mean Response.RT	656.00
2	Self1	SelfTask	13	female	18	LASelfGain	1	446	List4	won	$25.00	$25.00	$0.00	$9.00	Mean Response.RT	446.00
2	Self1	SelfTask	14	female	18	LASelfMixed	2	380	List4	lost	-$3.75	$2.00	-$3.75	$0.00	Mean Response.RT	380.00
2	Self1	SelfTask	15	female	18	LASelfMixed	2	249	List4	won	$2.00	$2.00	-$1.25	$0.00	Mean Response.RT	249.00
2	Self1	SelfTask	16	female	18	LASelfMixed	2	294	List4	won	$6.00	$6.00	-$9.00	$0.00	Mean Response.RT	294.00
2	Self1	SelfTask	17	female	18	LASelfGain	1	404	List4	won	$13.00	$13.00	$0.00	$6.00	Mean Response.RT	404.00
2	Self1	SelfTask	18	female	18	LASelfMixed	2	337	List4	lost	-$4.00	$4.00	-$4.00	$0.00	Mean Response.RT	337.00
2	Self1	SelfTask	19	female	18	LASelfGain	1	247	List4	won	$7.00	$7.00	$0.00	$3.00	Mean Response.RT	247.00
2	Self1	SelfTask	20	female	18	LASelfGain	1	269	List4	won	$3.25	$3.25	$0.00	$1.00	Mean Response.RT	269.00
2	Self1	SelfTask	21	female	18	LASelfMixed	2	322	List4	won	$4.00	$4.00	-$1.00	$0.00	Mean Response.RT	322.00
2	Self1	SelfTask	22	female	18	LASelfGain	1	449	List4	lost	$0.00	$8.00	$0.00	$4.25	Mean Response.RT	449.00
2	Self1	SelfTask	23	female	18	LASelfGain	1	334	List4	lost	$0.00	$17.00	$0.00	$9.00	Mean Response.RT	334.00
2	Self1	SelfTask	24	female	18	LASelfMixed	2	387	List4	won	$12.00	$12.00	-$18.00	$0.00	Mean Response.RT	387.00
2	Self1	SelfTask	25	female	18	LASelfMixed	2	393	List4	lost	-$5.00	$5.00	-$5.00	$0.00	Mean Response.RT	393.00
2	Self1	SelfTask	26	female	18	LASelfGain	1	342	List4	won	$4.00	$4.00	$0.00	$2.25	Mean Response.RT	342.00
2	Self1	SelfTask	27	female	18	LASelfMixed	2	844	List4	lost	-$9.00	$12.00	-$9.00	$0.00	Mean Response.RT	844.00
2	Self1	SelfTask	28	female	18	LASelfMixed	2	466	List4	won	$8.00	$8.00	-$9.00	$0.00	Mean Response.RT	466.00
2	Self1	SelfTask	29	female	18	LASelfMixed	2	441	List4	lost	-$4.38	$5.00	-$4.38	$0.00	Mean Response.RT	441.00
2	Self1	SelfTask	30	female	18	LASelfMixed	2	310	List4	lost	-$13.00	$8.00	-$13.00	$0.00	Mean Response.RT	310.00
2	Self2	SelfTask	1	female	18	LASelfMixed	2	358	List5	lost	-$2.25	$2.00	-$2.25	$0.00	Mean Response.RT	358.00
2	Self2	SelfTask	2	female	18	LASelfMixed	2	308	List5	won	$6.00	$6.00	-$4.50	$0.00	Mean Response.RT	308.00
2	Self2	SelfTask	3	female	18	LASelfMixed	2	329	List5	won	$2.00	$2.00	-$3.25	$0.00	Mean Response.RT	329.00
2	Self2	SelfTask	4	female	18	LASelfGain	1	255	List5	lost	$0.00	$22.00	$0.00	$10.00	Mean Response.RT	255.00
2	Self2	SelfTask	5	female	18	LASelfMixed	2	357	List5	won	$9.00	$9.00	-$4.50	$0.00	Mean Response.RT	357.00
2	Self2	SelfTask	6	female	18	LASelfGain	1	323	List5	won	$17.00	$17.00	$0.00	$10.00	Mean Response.RT	323.00
2	Self2	SelfTask	7	female	18	LASelfGain	1	257	List5	won	$4.00	$4.00	$0.00	$2.00	Mean Response.RT	257.00
2	Self2	SelfTask	8	female	18	LASelfMixed	2	879	List5	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	879.00
2	Self2	SelfTask	9	female	18	LASelfGain	1	381	List5	won	$11.00	$11.00	$0.00	$6.00	Mean Response.RT	381.00
2	Self2	SelfTask	10	female	18	LASelfGain	1	594	List5	lost	$0.00	$7.00	$0.00	$4.00	Mean Response.RT	594.00
2	Self2	SelfTask	11	female	18	LASelfMixed	2	407	List5	lost	-$3.75	$10.00	-$3.75	$0.00	Mean Response.RT	407.00
2	Self2	SelfTask	12	female	18	LASelfMixed	2	413	List5	won	$12.00	$12.00	-$24.00	$0.00	Mean Response.RT	413.00
2	Self2	SelfTask	13	female	18	LASelfMixed	2	298	List5	lost	-$10.50	$6.00	-$10.50	$0.00	Mean Response.RT	298.00
2	Self2	SelfTask	14	female	18	LASelfMixed	2	344	List5	lost	-$9.38	$5.00	-$9.38	$0.00	Mean Response.RT	344.00
2	Self2	SelfTask	15	female	18	LASelfMixed	2	598	List5	won	$8.00	$8.00	-$5.00	$0.00	Mean Response.RT	598.00
2	Self2	SelfTask	16	female	18	LASelfMixed	2	291	List5	won	$5.00	$5.00	-$3.13	$0.00	Mean Response.RT	291.00
2	Self2	SelfTask	17	female	18	LASelfGain	1	329	List5	lost	$0.00	$30.00	$0.00	$12.00	Mean Response.RT	329.00
2	Self2	SelfTask	18	female	18	LASelfMixed	2	422	List5	won	$4.00	$4.00	-$7.00	$0.00	Mean Response.RT	422.00
2	Self2	SelfTask	19	female	18	LASelfMixed	2	340	List5	won	$10.00	$10.00	-$13.75	$0.00	Mean Response.RT	340.00
2	Self2	SelfTask	20	female	18	LASelfMixed	2	337	List5	lost	-$15.00	$8.00	-$15.00	$0.00	Mean Response.RT	337.00
2	Self2	SelfTask	21	female	18	LASelfGain	1	248	List5	won	$24.00	$24.00	$0.00	$12.00	Mean Response.RT	248.00
2	Self2	SelfTask	22	female	18	LASelfMixed	2	925	List5	lost	-$15.00	$12.00	-$15.00	$0.00	Mean Response.RT	925.00
2	Self2	SelfTask	23	female	18	LASelfMixed	2	506	List5	lost	-$18.00	$9.00	-$18.00	$0.00	Mean Response.RT	506.00
2	Self2	SelfTask	24	female	18	LASelfGain	1	336	List5	won	$13.00	$13.00	$0.00	$5.00	Mean Response.RT	336.00
2	Self2	SelfTask	25	female	18	LASelfMixed	1	374	List5	won	$2.00	$2.00	-$0.75	$0.00	Mean Response.RT	374.00
2	Self2	SelfTask	26	female	18	LASelfMixed	2	595	List5	lost	-$6.00	$12.00	-$6.00	$0.00	Mean Response.RT	595.00
2	Self2	SelfTask	27	female	18	LASelfGain	1	312	List5	lost	$0.00	$8.00	$0.00	$3.00	Mean Response.RT	312.00
2	Self2	SelfTask	28	female	18	LASelfMixed	2	390	List5	won	$8.00	$8.00	-$6.00	$0.00	Mean Response.RT	390.00
2	Self2	SelfTask	29	female	18	LASelfMixed	2	1100	List5	lost	-$5.00	$4.00	-$5.00	$0.00	Mean Response.RT	1100.00
2	Self2	SelfTask	30	female	18	LASelfMixed	1	737	List5	lost	-$6.00	$6.00	-$6.00	$0.00	Mean Response.RT	737.00
2	Self3	SelfTask	1	female	18	LASelfMixed	2	276	List6	won	$9.00	$9.00	-$11.25	$0.00	Mean Response.RT	276.00
2	Self3	SelfTask	2	female	18	LASelfMixed	2	779	List6	won	$12.00	$12.00	-$21.00	$0.00	Mean Response.RT	779.00
2	Self3	SelfTask	3	female	18	LASelfMixed	2	208	List6	won	$5.00	$5.00	-$6.88	$0.00	Mean Response.RT	208.00
2	Self3	SelfTask	4	female	18	LASelfMixed	1	349	List6	lost	-$3.00	$12.00	-$3.00	$0.00	Mean Response.RT	349.00
2	Self3	SelfTask	5	female	18	LASelfGain	1	483	List6	won	$5.00	$5.00	$0.00	$2.00	Mean Response.RT	483.00
2	Self3	SelfTask	6	female	18	LASelfMixed	2	665	List6	lost	-$6.75	$9.00	-$6.75	$0.00	Mean Response.RT	665.00
2	Self3	SelfTask	7	female	18	LASelfGain		0	List6	lost	$0.00	$26.00	$0.00	$10.00	Mean Response.RT	0.00
2	Self3	SelfTask	8	female	18	LASelfMixed	1	683	List6	won	$8.00	$8.00	-$3.00	$0.00	Mean Response.RT	683.00
2	Self3	SelfTask	9	female	18	LASelfGain	1	338	List6	won	$19.00	$19.00	$0.00	$8.00	Mean Response.RT	338.00
2	Self3	SelfTask	10	female	18	LASelfGain	1	263	List6	lost	$0.00	$25.00	$0.00	$10.00	Mean Response.RT	263.00
2	Self3	SelfTask	11	female	18	LASelfMixed	2	333	List6	lost	-$1.88	$5.00	-$1.88	$0.00	Mean Response.RT	333.00
2	Self3	SelfTask	12	female	18	LASelfMixed	2	521	List6	lost	-$2.75	$2.00	-$2.75	$0.00	Mean Response.RT	521.00
2	Self3	SelfTask	13	female	18	LASelfMixed		0	List6	won	$2.00	$2.00	-$1.75	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	14	female	18	LASelfMixed	2	364	List6	lost	-$11.25	$10.00	-$11.25	$0.00	Mean Response.RT	364.00
2	Self3	SelfTask	15	female	18	LASelfGain	1	386	List6	lost	$0.00	$5.00	$0.00	$3.00	Mean Response.RT	386.00
2	Self3	SelfTask	16	female	18	LASelfMixed	2	264	List6	won	$9.00	$9.00	-$2.25	$0.00	Mean Response.RT	264.00
2	Self3	SelfTask	17	female	18	LASelfMixed		0	List6	lost	-$11.00	$8.00	-$11.00	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	18	female	18	LASelfMixed	2	275	List6	won	$4.00	$4.00	-$3.00	$0.00	Mean Response.RT	275.00
2	Self3	SelfTask	19	female	18	LASelfMixed	2	289	List6	won	$6.00	$6.00	-$1.50	$0.00	Mean Response.RT	289.00
2	Self3	SelfTask	20	female	18	LASelfMixed	2	677	List6	lost	-$13.50	$9.00	-$13.50	$0.00	Mean Response.RT	677.00
2	Self3	SelfTask	21	female	18	LASelfMixed	2	395	List6	lost	-$5.63	$5.00	-$5.63	$0.00	Mean Response.RT	395.00
2	Self3	SelfTask	22	female	18	LASelfMixed	2	233	List6	lost	-$3.00	$6.00	-$3.00	$0.00	Mean Response.RT	233.00
2	Self3	SelfTask	23	female	18	LASelfMixed	2	416	List6	won	$10.00	$10.00	-$16.25	$0.00	Mean Response.RT	416.00
2	Self3	SelfTask	24	female	18	LASelfMixed	1	285	List6	won	$5.00	$5.00	-$2.50	$0.00	Mean Response.RT	285.00
2	Self3	SelfTask	25	female	18	LASelfGain	1	274	List6	lost	$0.00	$28.00	$0.00	$13.00	Mean Response.RT	274.00
2	Self3	SelfTask	26	female	18	LASelfMixed	1	400	List6	won	$10.00	$10.00	-$6.25	$0.00	Mean Response.RT	400.00
2	Self3	SelfTask	27	female	18	LASelfGain	1	278	List6	lost	$0.00	$12.00	$0.00	$5.00	Mean Response.RT	278.00
2	Self3	SelfTask	28	female	18	LASelfMixed	2	274	List6	lost	-$12.00	$12.00	-$12.00	$0.00	Mean Response.RT	274.00
