Analysis name: SLAEmpathy
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: Response.RT:Mean
Filters: None
Data file: SLA_Empathy_v1-163-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
1	PracticeTrials	Instructions	1	female	18	PracticeMixed	NULL	NULL	List14	won	$5.00	$5.00	-$3.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	2	female	18	PracticeMixed	NULL	NULL	List14	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	3	female	18	PracticeGain	NULL	NULL	List14	won	$7.00	$7.00	$0.00	$2.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	4	female	18	PracticeGain	NULL	NULL	List14	lost	$0.00	$8.00	$0.00	$4.00	Mean Response.RT	N/A
2	Self1	SelfTask	1	female	18	LASelfGain	1	414	List4	won	$10.00	$10.00	$0.00	$6.00	Mean Response.RT	414.00
2	Self1	SelfTask	2	female	18	LASelfMixed	2	1364	List4	lost	-$15.75	$9.00	-$15.75	$0.00	Mean Response.RT	1364.00
2	Self1	SelfTask	3	female	18	LASelfMixed	1	674	List4	lost	-$8.75	$10.00	-$8.75	$0.00	Mean Response.RT	674.00
2	Self1	SelfTask	4	female	18	LASelfMixed	1	1071	List4	won	$8.00	$8.00	-$2.00	$0.00	Mean Response.RT	1071.00
2	Self1	SelfTask	5	female	18	LASelfMixed	2	797	List4	lost	-$12.00	$6.00	-$12.00	$0.00	Mean Response.RT	797.00
2	Self1	SelfTask	6	female	18	LASelfMixed	2	457	List4	lost	-$18.75	$10.00	-$18.75	$0.00	Mean Response.RT	457.00
2	Self1	SelfTask	7	female	18	LASelfMixed	2	958	List4	won	$5.00	$5.00	-$8.13	$0.00	Mean Response.RT	958.00
2	Self1	SelfTask	8	female	18	LASelfGain	1	572	List4	lost	$0.00	$12.00	$0.00	$4.00	Mean Response.RT	572.00
2	Self1	SelfTask	9	female	18	LASelfMixed	1	346	List4	won	$9.00	$9.00	-$9.00	$0.00	Mean Response.RT	346.00
2	Self1	SelfTask	10	female	18	LASelfGain	1	1280	List4	lost	$0.00	$22.00	$0.00	$13.00	Mean Response.RT	1280.00
2	Self1	SelfTask	11	female	18	LASelfMixed	1	798	List4	lost	-$7.00	$8.00	-$7.00	$0.00	Mean Response.RT	798.00
2	Self1	SelfTask	12	female	18	LASelfMixed	2	1036	List4	won	$4.00	$4.00	-$8.00	$0.00	Mean Response.RT	1036.00
2	Self1	SelfTask	13	female	18	LASelfGain	1	1033	List4	won	$25.00	$25.00	$0.00	$9.00	Mean Response.RT	1033.00
2	Self1	SelfTask	14	female	18	LASelfMixed	2	886	List4	lost	-$3.75	$2.00	-$3.75	$0.00	Mean Response.RT	886.00
2	Self1	SelfTask	15	female	18	LASelfMixed	1	355	List4	won	$2.00	$2.00	-$1.25	$0.00	Mean Response.RT	355.00
2	Self1	SelfTask	16	female	18	LASelfMixed	2	729	List4	won	$6.00	$6.00	-$9.00	$0.00	Mean Response.RT	729.00
2	Self1	SelfTask	17	female	18	LASelfGain	1	487	List4	won	$13.00	$13.00	$0.00	$6.00	Mean Response.RT	487.00
2	Self1	SelfTask	18	female	18	LASelfMixed	1	1420	List4	lost	-$4.00	$4.00	-$4.00	$0.00	Mean Response.RT	1420.00
2	Self1	SelfTask	19	female	18	LASelfGain	1	930	List4	won	$7.00	$7.00	$0.00	$3.00	Mean Response.RT	930.00
2	Self1	SelfTask	20	female	18	LASelfGain	1	951	List4	won	$3.25	$3.25	$0.00	$1.00	Mean Response.RT	951.00
2	Self1	SelfTask	21	female	18	LASelfMixed	1	637	List4	won	$4.00	$4.00	-$1.00	$0.00	Mean Response.RT	637.00
2	Self1	SelfTask	22	female	18	LASelfGain	1	882	List4	lost	$0.00	$8.00	$0.00	$4.25	Mean Response.RT	882.00
2	Self1	SelfTask	23	female	18	LASelfGain	1	400	List4	lost	$0.00	$17.00	$0.00	$9.00	Mean Response.RT	400.00
2	Self1	SelfTask	24	female	18	LASelfMixed	2	630	List4	won	$12.00	$12.00	-$18.00	$0.00	Mean Response.RT	630.00
2	Self1	SelfTask	25	female	18	LASelfMixed	1	724	List4	lost	-$5.00	$5.00	-$5.00	$0.00	Mean Response.RT	724.00
2	Self1	SelfTask	26	female	18	LASelfGain	1	970	List4	won	$4.00	$4.00	$0.00	$2.25	Mean Response.RT	970.00
2	Self1	SelfTask	27	female	18	LASelfMixed	1	560	List4	lost	-$9.00	$12.00	-$9.00	$0.00	Mean Response.RT	560.00
2	Self1	SelfTask	28	female	18	LASelfMixed	2	629	List4	won	$8.00	$8.00	-$9.00	$0.00	Mean Response.RT	629.00
2	Self1	SelfTask	29	female	18	LASelfMixed	1	1099	List4	lost	-$4.38	$5.00	-$4.38	$0.00	Mean Response.RT	1099.00
2	Self1	SelfTask	30	female	18	LASelfMixed	1	304	List4	lost	-$13.00	$8.00	-$13.00	$0.00	Mean Response.RT	304.00
2	Self2	SelfTask	1	female	18	LASelfMixed	1	1225	List5	lost	-$2.25	$2.00	-$2.25	$0.00	Mean Response.RT	1225.00
2	Self2	SelfTask	2	female	18	LASelfMixed	1	293	List5	won	$6.00	$6.00	-$4.50	$0.00	Mean Response.RT	293.00
2	Self2	SelfTask	3	female	18	LASelfMixed	2	563	List5	won	$2.00	$2.00	-$3.25	$0.00	Mean Response.RT	563.00
2	Self2	SelfTask	4	female	18	LASelfGain	2	649	List5	lost	$0.00	$22.00	$0.00	$10.00	Mean Response.RT	649.00
2	Self2	SelfTask	5	female	18	LASelfMixed	1	375	List5	won	$9.00	$9.00	-$4.50	$0.00	Mean Response.RT	375.00
2	Self2	SelfTask	6	female	18	LASelfGain	1	676	List5	won	$17.00	$17.00	$0.00	$10.00	Mean Response.RT	676.00
2	Self2	SelfTask	7	female	18	LASelfGain	1	1091	List5	won	$4.00	$4.00	$0.00	$2.00	Mean Response.RT	1091.00
2	Self2	SelfTask	8	female	18	LASelfMixed	2	904	List5	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	904.00
2	Self2	SelfTask	9	female	18	LASelfGain	1	638	List5	won	$11.00	$11.00	$0.00	$6.00	Mean Response.RT	638.00
2	Self2	SelfTask	10	female	18	LASelfGain	1	1052	List5	lost	$0.00	$7.00	$0.00	$4.00	Mean Response.RT	1052.00
2	Self2	SelfTask	11	female	18	LASelfMixed	1	457	List5	lost	-$3.75	$10.00	-$3.75	$0.00	Mean Response.RT	457.00
2	Self2	SelfTask	12	female	18	LASelfMixed	2	478	List5	won	$12.00	$12.00	-$24.00	$0.00	Mean Response.RT	478.00
2	Self2	SelfTask	13	female	18	LASelfMixed	2	364	List5	lost	-$10.50	$6.00	-$10.50	$0.00	Mean Response.RT	364.00
2	Self2	SelfTask	14	female	18	LASelfMixed	2	1450	List5	lost	-$9.38	$5.00	-$9.38	$0.00	Mean Response.RT	1450.00
2	Self2	SelfTask	15	female	18	LASelfMixed	1	584	List5	won	$8.00	$8.00	-$5.00	$0.00	Mean Response.RT	584.00
2	Self2	SelfTask	16	female	18	LASelfMixed	1	1141	List5	won	$5.00	$5.00	-$3.13	$0.00	Mean Response.RT	1141.00
2	Self2	SelfTask	17	female	18	LASelfGain	1	723	List5	lost	$0.00	$30.00	$0.00	$12.00	Mean Response.RT	723.00
2	Self2	SelfTask	18	female	18	LASelfMixed	2	825	List5	won	$4.00	$4.00	-$7.00	$0.00	Mean Response.RT	825.00
2	Self2	SelfTask	19	female	18	LASelfMixed	2	1765	List5	won	$10.00	$10.00	-$13.75	$0.00	Mean Response.RT	1765.00
2	Self2	SelfTask	20	female	18	LASelfMixed		0	List5	lost	-$15.00	$8.00	-$15.00	$0.00	Mean Response.RT	0.00
2	Self2	SelfTask	21	female	18	LASelfGain	1	1105	List5	won	$24.00	$24.00	$0.00	$12.00	Mean Response.RT	1105.00
2	Self2	SelfTask	22	female	18	LASelfMixed	2	558	List5	lost	-$15.00	$12.00	-$15.00	$0.00	Mean Response.RT	558.00
2	Self2	SelfTask	23	female	18	LASelfMixed	2	1692	List5	lost	-$18.00	$9.00	-$18.00	$0.00	Mean Response.RT	1692.00
2	Self2	SelfTask	24	female	18	LASelfGain	1	337	List5	won	$13.00	$13.00	$0.00	$5.00	Mean Response.RT	337.00
2	Self2	SelfTask	25	female	18	LASelfMixed	1	799	List5	won	$2.00	$2.00	-$0.75	$0.00	Mean Response.RT	799.00
2	Self2	SelfTask	26	female	18	LASelfMixed	1	1291	List5	lost	-$6.00	$12.00	-$6.00	$0.00	Mean Response.RT	1291.00
2	Self2	SelfTask	27	female	18	LASelfGain	1	1017	List5	lost	$0.00	$8.00	$0.00	$3.00	Mean Response.RT	1017.00
2	Self2	SelfTask	28	female	18	LASelfMixed	1	1104	List5	won	$8.00	$8.00	-$6.00	$0.00	Mean Response.RT	1104.00
2	Self2	SelfTask	29	female	18	LASelfMixed	2	765	List5	lost	-$5.00	$4.00	-$5.00	$0.00	Mean Response.RT	765.00
2	Self2	SelfTask	30	female	18	LASelfMixed	1	1338	List5	lost	-$6.00	$6.00	-$6.00	$0.00	Mean Response.RT	1338.00
2	Self3	SelfTask	1	female	18	LASelfMixed	2	775	List6	won	$9.00	$9.00	-$11.25	$0.00	Mean Response.RT	775.00
2	Self3	SelfTask	2	female	18	LASelfMixed	2	1380	List6	won	$12.00	$12.00	-$21.00	$0.00	Mean Response.RT	1380.00
2	Self3	SelfTask	3	female	18	LASelfMixed	2	730	List6	won	$5.00	$5.00	-$6.88	$0.00	Mean Response.RT	730.00
2	Self3	SelfTask	4	female	18	LASelfMixed	1	968	List6	lost	-$3.00	$12.00	-$3.00	$0.00	Mean Response.RT	968.00
2	Self3	SelfTask	5	female	18	LASelfGain	1	557	List6	won	$5.00	$5.00	$0.00	$2.00	Mean Response.RT	557.00
2	Self3	SelfTask	6	female	18	LASelfMixed	2	531	List6	lost	-$6.75	$9.00	-$6.75	$0.00	Mean Response.RT	531.00
2	Self3	SelfTask	7	female	18	LASelfGain	1	599	List6	lost	$0.00	$26.00	$0.00	$10.00	Mean Response.RT	599.00
2	Self3	SelfTask	8	female	18	LASelfMixed	1	661	List6	won	$8.00	$8.00	-$3.00	$0.00	Mean Response.RT	661.00
2	Self3	SelfTask	9	female	18	LASelfGain	1	779	List6	won	$19.00	$19.00	$0.00	$8.00	Mean Response.RT	779.00
2	Self3	SelfTask	10	female	18	LASelfGain	1	1321	List6	lost	$0.00	$25.00	$0.00	$10.00	Mean Response.RT	1321.00
2	Self3	SelfTask	11	female	18	LASelfMixed	2	1286	List6	lost	-$1.88	$5.00	-$1.88	$0.00	Mean Response.RT	1286.00
2	Self3	SelfTask	12	female	18	LASelfMixed	2	804	List6	lost	-$2.75	$2.00	-$2.75	$0.00	Mean Response.RT	804.00
2	Self3	SelfTask	13	female	18	LASelfMixed	2	1386	List6	won	$2.00	$2.00	-$1.75	$0.00	Mean Response.RT	1386.00
2	Self3	SelfTask	14	female	18	LASelfMixed	1	1344	List6	lost	-$11.25	$10.00	-$11.25	$0.00	Mean Response.RT	1344.00
2	Self3	SelfTask	15	female	18	LASelfGain	1	1237	List6	lost	$0.00	$5.00	$0.00	$3.00	Mean Response.RT	1237.00
2	Self3	SelfTask	16	female	18	LASelfMixed	1	722	List6	won	$9.00	$9.00	-$2.25	$0.00	Mean Response.RT	722.00
2	Self3	SelfTask	17	female	18	LASelfMixed	2	377	List6	lost	-$11.00	$8.00	-$11.00	$0.00	Mean Response.RT	377.00
2	Self3	SelfTask	18	female	18	LASelfMixed	2	390	List6	won	$4.00	$4.00	-$3.00	$0.00	Mean Response.RT	390.00
2	Self3	SelfTask	19	female	18	LASelfMixed	1	596	List6	won	$6.00	$6.00	-$1.50	$0.00	Mean Response.RT	596.00
2	Self3	SelfTask	20	female	18	LASelfMixed	2	418	List6	lost	-$13.50	$9.00	-$13.50	$0.00	Mean Response.RT	418.00
2	Self3	SelfTask	21	female	18	LASelfMixed	2	623	List6	lost	-$5.63	$5.00	-$5.63	$0.00	Mean Response.RT	623.00
2	Self3	SelfTask	22	female	18	LASelfMixed	1	1077	List6	lost	-$3.00	$6.00	-$3.00	$0.00	Mean Response.RT	1077.00
2	Self3	SelfTask	23	female	18	LASelfMixed	2	346	List6	won	$10.00	$10.00	-$16.25	$0.00	Mean Response.RT	346.00
2	Self3	SelfTask	24	female	18	LASelfMixed	1	1239	List6	won	$5.00	$5.00	-$2.50	$0.00	Mean Response.RT	1239.00
2	Self3	SelfTask	25	female	18	LASelfGain	2	1197	List6	lost	$0.00	$28.00	$0.00	$13.00	Mean Response.RT	1197.00
2	Self3	SelfTask	26	female	18	LASelfMixed	2	210	List6	won	$10.00	$10.00	-$6.25	$0.00	Mean Response.RT	210.00
2	Self3	SelfTask	27	female	18	LASelfGain	1	440	List6	lost	$0.00	$12.00	$0.00	$5.00	Mean Response.RT	440.00
