Analysis name: SLAEmpathy
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: Response.RT:Mean
Filters: None
Data file: SLA_Empathy_v1-157-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
1	PracticeTrials	Instructions	1	female	18	PracticeMixed	NULL	NULL	List14	won	$5.00	$5.00	-$3.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	2	female	18	PracticeMixed	NULL	NULL	List14	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	3	female	18	PracticeGain	NULL	NULL	List14	won	$7.00	$7.00	$0.00	$2.00	Mean Response.RT	N/A
1	PracticeTrials	Instructions	4	female	18	PracticeGain	NULL	NULL	List14	lost	$0.00	$8.00	$0.00	$4.00	Mean Response.RT	N/A
2	Self1	SelfTask	1	female	18	LASelfGain	1	544	List4	won	$10.00	$10.00	$0.00	$6.00	Mean Response.RT	544.00
2	Self1	SelfTask	2	female	18	LASelfMixed	2	974	List4	lost	-$15.75	$9.00	-$15.75	$0.00	Mean Response.RT	974.00
2	Self1	SelfTask	3	female	18	LASelfMixed	2	428	List4	lost	-$8.75	$10.00	-$8.75	$0.00	Mean Response.RT	428.00
2	Self1	SelfTask	4	female	18	LASelfMixed	1	113	List4	won	$8.00	$8.00	-$2.00	$0.00	Mean Response.RT	113.00
2	Self1	SelfTask	5	female	18	LASelfMixed	2	343	List4	lost	-$12.00	$6.00	-$12.00	$0.00	Mean Response.RT	343.00
2	Self1	SelfTask	6	female	18	LASelfMixed		0	List4	lost	-$18.75	$10.00	-$18.75	$0.00	Mean Response.RT	0.00
2	Self1	SelfTask	7	female	18	LASelfMixed		0	List4	won	$5.00	$5.00	-$8.13	$0.00	Mean Response.RT	0.00
2	Self1	SelfTask	8	female	18	LASelfGain	1	1176	List4	lost	$0.00	$12.00	$0.00	$4.00	Mean Response.RT	1176.00
2	Self1	SelfTask	9	female	18	LASelfMixed	1	340	List4	won	$9.00	$9.00	-$9.00	$0.00	Mean Response.RT	340.00
2	Self1	SelfTask	10	female	18	LASelfGain	2	978	List4	lost	$0.00	$22.00	$0.00	$13.00	Mean Response.RT	978.00
2	Self1	SelfTask	11	female	18	LASelfMixed	1	625	List4	lost	-$7.00	$8.00	-$7.00	$0.00	Mean Response.RT	625.00
2	Self1	SelfTask	12	female	18	LASelfMixed	2	87	List4	won	$4.00	$4.00	-$8.00	$0.00	Mean Response.RT	87.00
2	Self1	SelfTask	13	female	18	LASelfGain	1	555	List4	won	$25.00	$25.00	$0.00	$9.00	Mean Response.RT	555.00
2	Self1	SelfTask	14	female	18	LASelfMixed	1	1049	List4	lost	-$3.75	$2.00	-$3.75	$0.00	Mean Response.RT	1049.00
2	Self1	SelfTask	15	female	18	LASelfMixed		0	List4	won	$2.00	$2.00	-$1.25	$0.00	Mean Response.RT	0.00
2	Self1	SelfTask	16	female	18	LASelfMixed	2	524	List4	won	$6.00	$6.00	-$9.00	$0.00	Mean Response.RT	524.00
2	Self1	SelfTask	17	female	18	LASelfGain	2	474	List4	won	$13.00	$13.00	$0.00	$6.00	Mean Response.RT	474.00
2	Self1	SelfTask	18	female	18	LASelfMixed	2	968	List4	lost	-$4.00	$4.00	-$4.00	$0.00	Mean Response.RT	968.00
2	Self1	SelfTask	19	female	18	LASelfGain	2	789	List4	won	$7.00	$7.00	$0.00	$3.00	Mean Response.RT	789.00
2	Self1	SelfTask	20	female	18	LASelfGain	1	1562	List4	won	$3.25	$3.25	$0.00	$1.00	Mean Response.RT	1562.00
2	Self1	SelfTask	21	female	18	LASelfMixed	2	688	List4	won	$4.00	$4.00	-$1.00	$0.00	Mean Response.RT	688.00
2	Self1	SelfTask	22	female	18	LASelfGain	1	476	List4	lost	$0.00	$8.00	$0.00	$4.25	Mean Response.RT	476.00
2	Self1	SelfTask	23	female	18	LASelfGain	2	706	List4	lost	$0.00	$17.00	$0.00	$9.00	Mean Response.RT	706.00
2	Self1	SelfTask	24	female	18	LASelfMixed	1	144	List4	won	$12.00	$12.00	-$18.00	$0.00	Mean Response.RT	144.00
2	Self1	SelfTask	25	female	18	LASelfMixed	2	246	List4	lost	-$5.00	$5.00	-$5.00	$0.00	Mean Response.RT	246.00
2	Self1	SelfTask	26	female	18	LASelfGain	1	492	List4	won	$4.00	$4.00	$0.00	$2.25	Mean Response.RT	492.00
2	Self1	SelfTask	27	female	18	LASelfMixed	1	1537	List4	lost	-$9.00	$12.00	-$9.00	$0.00	Mean Response.RT	1537.00
2	Self1	SelfTask	28	female	18	LASelfMixed	2	735	List4	won	$8.00	$8.00	-$9.00	$0.00	Mean Response.RT	735.00
2	Self1	SelfTask	29	female	18	LASelfMixed	2	1285	List4	lost	-$4.38	$5.00	-$4.38	$0.00	Mean Response.RT	1285.00
2	Self1	SelfTask	30	female	18	LASelfMixed	2	219	List4	lost	-$13.00	$8.00	-$13.00	$0.00	Mean Response.RT	219.00
2	Self2	SelfTask	1	female	18	LASelfMixed		0	List5	lost	-$2.25	$2.00	-$2.25	$0.00	Mean Response.RT	0.00
2	Self2	SelfTask	2	female	18	LASelfMixed		0	List5	won	$6.00	$6.00	-$4.50	$0.00	Mean Response.RT	0.00
2	Self2	SelfTask	3	female	18	LASelfMixed		0	List5	won	$2.00	$2.00	-$3.25	$0.00	Mean Response.RT	0.00
2	Self2	SelfTask	4	female	18	LASelfGain	1	694	List5	lost	$0.00	$22.00	$0.00	$10.00	Mean Response.RT	694.00
2	Self2	SelfTask	5	female	18	LASelfMixed	2	148	List5	won	$9.00	$9.00	-$4.50	$0.00	Mean Response.RT	148.00
2	Self2	SelfTask	6	female	18	LASelfGain	2	689	List5	won	$17.00	$17.00	$0.00	$10.00	Mean Response.RT	689.00
2	Self2	SelfTask	7	female	18	LASelfGain	2	335	List5	won	$4.00	$4.00	$0.00	$2.00	Mean Response.RT	335.00
2	Self2	SelfTask	8	female	18	LASelfMixed		0	List5	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	0.00
2	Self2	SelfTask	9	female	18	LASelfGain	2	1747	List5	won	$11.00	$11.00	$0.00	$6.00	Mean Response.RT	1747.00
2	Self2	SelfTask	10	female	18	LASelfGain	2	655	List5	lost	$0.00	$7.00	$0.00	$4.00	Mean Response.RT	655.00
2	Self2	SelfTask	11	female	18	LASelfMixed	1	1285	List5	lost	-$3.75	$10.00	-$3.75	$0.00	Mean Response.RT	1285.00
2	Self2	SelfTask	12	female	18	LASelfMixed	2	931	List5	won	$12.00	$12.00	-$24.00	$0.00	Mean Response.RT	931.00
2	Self2	SelfTask	13	female	18	LASelfMixed	2	1745	List5	lost	-$10.50	$6.00	-$10.50	$0.00	Mean Response.RT	1745.00
2	Self2	SelfTask	14	female	18	LASelfMixed	2	423	List5	lost	-$9.38	$5.00	-$9.38	$0.00	Mean Response.RT	423.00
2	Self2	SelfTask	15	female	18	LASelfMixed	1	1803	List5	won	$8.00	$8.00	-$5.00	$0.00	Mean Response.RT	1803.00
2	Self2	SelfTask	16	female	18	LASelfMixed	1	1433	List5	won	$5.00	$5.00	-$3.13	$0.00	Mean Response.RT	1433.00
2	Self2	SelfTask	17	female	18	LASelfGain	2	1119	List5	lost	$0.00	$30.00	$0.00	$12.00	Mean Response.RT	1119.00
2	Self2	SelfTask	18	female	18	LASelfMixed	1	1285	List5	won	$4.00	$4.00	-$7.00	$0.00	Mean Response.RT	1285.00
2	Self2	SelfTask	19	female	18	LASelfMixed		0	List5	won	$10.00	$10.00	-$13.75	$0.00	Mean Response.RT	0.00
2	Self2	SelfTask	20	female	18	LASelfMixed	1	895	List5	lost	-$15.00	$8.00	-$15.00	$0.00	Mean Response.RT	895.00
2	Self2	SelfTask	21	female	18	LASelfGain	1	782	List5	won	$24.00	$24.00	$0.00	$12.00	Mean Response.RT	782.00
2	Self2	SelfTask	22	female	18	LASelfMixed	2	211	List5	lost	-$15.00	$12.00	-$15.00	$0.00	Mean Response.RT	211.00
2	Self2	SelfTask	23	female	18	LASelfMixed	2	1601	List5	lost	-$18.00	$9.00	-$18.00	$0.00	Mean Response.RT	1601.00
2	Self2	SelfTask	24	female	18	LASelfGain		0	List5	won	$13.00	$13.00	$0.00	$5.00	Mean Response.RT	0.00
2	Self2	SelfTask	25	female	18	LASelfMixed	1	747	List5	won	$2.00	$2.00	-$0.75	$0.00	Mean Response.RT	747.00
2	Self2	SelfTask	26	female	18	LASelfMixed		0	List5	lost	-$6.00	$12.00	-$6.00	$0.00	Mean Response.RT	0.00
2	Self2	SelfTask	27	female	18	LASelfGain	1	687	List5	lost	$0.00	$8.00	$0.00	$3.00	Mean Response.RT	687.00
2	Self2	SelfTask	28	female	18	LASelfMixed		0	List5	won	$8.00	$8.00	-$6.00	$0.00	Mean Response.RT	0.00
2	Self2	SelfTask	29	female	18	LASelfMixed	2	1426	List5	lost	-$5.00	$4.00	-$5.00	$0.00	Mean Response.RT	1426.00
2	Self2	SelfTask	30	female	18	LASelfMixed	1	976	List5	lost	-$6.00	$6.00	-$6.00	$0.00	Mean Response.RT	976.00
2	Self3	SelfTask	1	female	18	LASelfMixed	2	1629	List6	won	$9.00	$9.00	-$11.25	$0.00	Mean Response.RT	1629.00
2	Self3	SelfTask	2	female	18	LASelfMixed	2	858	List6	won	$12.00	$12.00	-$21.00	$0.00	Mean Response.RT	858.00
2	Self3	SelfTask	3	female	18	LASelfMixed	2	895	List6	won	$5.00	$5.00	-$6.88	$0.00	Mean Response.RT	895.00
2	Self3	SelfTask	4	female	18	LASelfMixed	1	493	List6	lost	-$3.00	$12.00	-$3.00	$0.00	Mean Response.RT	493.00
2	Self3	SelfTask	5	female	18	LASelfGain		0	List6	won	$5.00	$5.00	$0.00	$2.00	Mean Response.RT	0.00
2	Self3	SelfTask	6	female	18	LASelfMixed	1	728	List6	lost	-$6.75	$9.00	-$6.75	$0.00	Mean Response.RT	728.00
2	Self3	SelfTask	7	female	18	LASelfGain	2	1093	List6	lost	$0.00	$26.00	$0.00	$10.00	Mean Response.RT	1093.00
2	Self3	SelfTask	8	female	18	LASelfMixed		0	List6	won	$8.00	$8.00	-$3.00	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	9	female	18	LASelfGain	1	512	List6	won	$19.00	$19.00	$0.00	$8.00	Mean Response.RT	512.00
2	Self3	SelfTask	10	female	18	LASelfGain	2	926	List6	lost	$0.00	$25.00	$0.00	$10.00	Mean Response.RT	926.00
2	Self3	SelfTask	11	female	18	LASelfMixed		0	List6	lost	-$1.88	$5.00	-$1.88	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	12	female	18	LASelfMixed		0	List6	lost	-$2.75	$2.00	-$2.75	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	13	female	18	LASelfMixed	1	1494	List6	won	$2.00	$2.00	-$1.75	$0.00	Mean Response.RT	1494.00
2	Self3	SelfTask	14	female	18	LASelfMixed	2	1148	List6	lost	-$11.25	$10.00	-$11.25	$0.00	Mean Response.RT	1148.00
2	Self3	SelfTask	15	female	18	LASelfGain	2	49	List6	lost	$0.00	$5.00	$0.00	$3.00	Mean Response.RT	49.00
2	Self3	SelfTask	16	female	18	LASelfMixed	1	1879	List6	won	$9.00	$9.00	-$2.25	$0.00	Mean Response.RT	1879.00
2	Self3	SelfTask	17	female	18	LASelfMixed	2	885	List6	lost	-$11.00	$8.00	-$11.00	$0.00	Mean Response.RT	885.00
2	Self3	SelfTask	18	female	18	LASelfMixed	1	51	List6	won	$4.00	$4.00	-$3.00	$0.00	Mean Response.RT	51.00
2	Self3	SelfTask	19	female	18	LASelfMixed		0	List6	won	$6.00	$6.00	-$1.50	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	20	female	18	LASelfMixed	2	342	List6	lost	-$13.50	$9.00	-$13.50	$0.00	Mean Response.RT	342.00
2	Self3	SelfTask	21	female	18	LASelfMixed	1	955	List6	lost	-$5.63	$5.00	-$5.63	$0.00	Mean Response.RT	955.00
2	Self3	SelfTask	22	female	18	LASelfMixed	1	721	List6	lost	-$3.00	$6.00	-$3.00	$0.00	Mean Response.RT	721.00
2	Self3	SelfTask	23	female	18	LASelfMixed		0	List6	won	$10.00	$10.00	-$16.25	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	24	female	18	LASelfMixed		0	List6	won	$5.00	$5.00	-$2.50	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	25	female	18	LASelfGain	2	1242	List6	lost	$0.00	$28.00	$0.00	$13.00	Mean Response.RT	1242.00
2	Self3	SelfTask	26	female	18	LASelfMixed		0	List6	won	$10.00	$10.00	-$6.25	$0.00	Mean Response.RT	0.00
2	Self3	SelfTask	27	female	18	LASelfGain		0	List6	lost	$0.00	$12.00	$0.00	$5.00	Mean Response.RT	0.00
2	Self3	SelfTask	28	female	18	LASelfMixed	2	924	List6	lost	-$12.00	$12.00	-$12.00	$0.00	Mean Response.RT	924.00
