TrialNumber,Trial_num,risky_gain,risky_loss,alt_certain,task_gamble_outcome,task_gamble_amount,ISI,ITI,block,Partner,ran,order,trial_onset,bpress,cue_onset,resp_onset,stim_duration,stim_dur_drift,rt,ISI_onset,cue_duration,cue_dur_drift,ISI_offset,expected_ISI,actual_ISI,ISI_drift,outcome_onset,outcome_duration,outcome_drift,outcome_offset,trial_duration,ITI_onset,test_print,ITI_offset,expected_ITI,actual_ITI,ITI_drift
11,11,$10.00 ,($3.75),$0.00 ,lost,($3.75),5,5,1,0,1.0,10.0,112.37438,999.0,114.3743,116.37528,1.999912,-8.7993976e-05,2.0009856,116.48049,2.1061993,0.10619926,121.590126,5.0990143,5.1096306,0.010616003,121.60561,1.0002911,0.000291129,122.6059,10.231521,122.62246,got here,127.62263,5.0,5.000163,0.000162985
12,12,$10.00 ,($6.25),$0.00 ,won,$10.00 ,3,5,1,0,1.0,11.0,127.63546,999.0,129.63635,131.63623,2.000893,0.000893067,1.9998742,131.74126,2.1049068,0.10490685,134.8529,3.1001258,3.1116383,0.011512572,134.86845,1.0004407,0.00044067198,135.8689,8.233435,135.88501,got here,140.88518,5.0,5.0001683,0.00016820303
13,13,$6.00 ,($10.50),$0.00 ,lost,($10.50),3,1.5,1,0,1.0,12.0,140.90337,999.0,142.91724,144.917,2.013868,0.01386817,1.9997696,145.02357,2.106335,0.10633486,148.13934,3.1002305,3.1157742,0.015543689,148.149,1.0003779,0.000377885,149.14938,8.24601,149.16805,got here,150.66818,1.5,1.5001417,0.000141792
14,14,$12.00 ,($21.00),$0.00 ,won,$12.00 ,3,3,1,0,1.0,13.0,150.6826,999.0,152.69809,154.69644,2.0154867,0.015486719,1.9983495,154.80179,2.1036904,0.10369032,157.91469,3.1016505,3.1129093,0.011258851,157.92967,1.0011226,0.001122592,158.93079,8.248183,158.94585,got here,161.94608,3.0,3.0002363,0.00023628498
15,15,$6.00 ,($9.00),$0.00 ,lost,($9.00),1.5,5,1,0,1.0,14.0,161.96169,999.0,163.96172,165.96005,2.0000243,2.4349021e-05,1.998341,166.06955,2.107838,0.10783783,167.67825,1.601659,1.6087095,0.007050475,167.69334,1.0001626,0.00016258203,168.6935,6.731816,168.71005,got here,173.71075,5.0,5.0007014,0.000701438
16,16,$32.00 ,$0.00 ,$0.00 ,lost,$0.00 ,1.5,1.5,1,0,1.0,15.0,173.72594,999.0,175.72888,177.7242,2.002947,0.0029471759,1.9953142,177.83049,2.1016073,0.101607315,179.44603,1.6046857,1.6155385,0.010852742,179.45592,1.0003184,0.00031842798,180.45624,6.730314,180.47244,got here,181.97363,1.5,1.5011913,0.0011912379
17,17,$4.00 ,($0.67),$0.00 ,won,$4.00 ,1.5,1.5,1,0,1.0,16.0,181.9881,999.0,183.98967,185.98842,2.00158,0.001580083,1.9987464,186.09398,2.1043077,0.1043077,187.7061,1.6012536,1.6121191,0.010865495,187.72147,1.001081,0.001081035,188.72255,6.734455,188.73807,got here,190.23822,1.5,1.5001563,0.00015632401
18,18,$8.00 ,$0.00 ,$4.00 ,lost,$0.00 ,1.5,5,1,0,1.0,17.0,190.25298,999.0,192.25397,194.25404,2.000988,0.0009879391,2.000082,194.35883,2.1048682,0.104868144,195.97092,1.5999179,1.6120852,0.012167344,195.98544,1.0007696,0.000769568,196.98622,6.73324,197.0019,got here,202.00217,5.0,5.000259,0.000258843
19,19,$10.00 ,($11.25),$0.00 ,lost,($11.25),3,1.5,1,0,1.0,18.0,202.01782,999.0,204.01784,206.01564,2.000028,2.801104e-05,1.9977994,206.12053,2.1026862,0.10268623,209.23608,3.1022005,3.115555,0.013354477,209.24918,1.0007018,0.00070177397,210.24988,8.232067,210.26527,got here,211.76578,1.5,1.5005095,0.000509465
20,20,$5.00 ,($2.50),$0.00 ,lost,($2.50),3,3,1,0,1.0,19.0,211.7804,999.0,213.78244,215.78032,2.0020456,0.002045698,1.9978888,215.8852,2.1027563,0.10275631,218.99997,3.102111,3.1147785,0.012667273,219.01353,1.0010211,0.0010211561,220.01456,8.234167,220.02834,got here,223.02869,3.0,3.0003502,0.000350133
21,21,$6.00 ,($4.50),$0.00 ,won,$6.00 ,5,7,1,0,1.0,20.0,223.04283,999.0,225.04416,227.04413,2.0013316,0.001331563,1.9999795,227.14957,2.1054158,0.10541582,232.26135,5.1000204,5.1117845,0.011763879,232.27568,1.0001485,0.000148503,233.27583,10.233007,233.29245,got here,240.29295,7.0,7.000515,0.000514918
22,22,$22.40 ,$0.00 ,$4.80 ,won,$22.40 ,3,3,1,0,1.0,21.0,240.31012,999.0,242.32336,244.32382,2.0132492,0.013249274,2.0004616,244.42961,2.1062467,0.10624666,247.54175,3.0995383,3.112143,0.012604595,247.55559,1.0002754,0.000275405,248.55586,8.245748,248.57187,got here,251.57309,3.0,3.0012107,0.001210633
23,23,$14.49 ,$0.00 ,$8.75 ,won,$14.49 ,1.5,1.5,1,0,1.0,22.0,251.58739,999.0,253.58867,255.58821,2.0012782,0.0012780731,1.9995412,255.69319,2.10452,0.10451998,257.30377,1.6004589,1.6105729,0.010114007,257.31927,1.0009125,0.000912502,258.3202,6.7328033,258.3361,got here,259.83636,1.5,1.5002656,0.00026565202
24,24,$4.00 ,($0.33),$0.00 ,won,$4.00 ,1.5,1.5,1,0,1.0,23.0,259.85135,999.0,261.87674,263.7515,2.0254035,0.025403513,1.8747263,263.85648,1.9797194,-0.02028057,265.60098,1.7252737,1.7445159,0.019242149,265.61716,1.0001502,0.000150253,266.6173,6.7659593,266.6338,got here,268.13385,1.5,1.5000728,7.278001e-05
25,25,$2.00 ,($3.75),$0.00 ,won,$2.00 ,1.5,7,1,0,1.0,24.0,268.1487,999.0,270.15048,272.14908,2.0017586,0.001758635,1.998615,272.25372,2.1032498,0.10324989,273.86713,1.601385,1.6133934,0.012008436,273.88205,1.0011472,0.001147193,274.8832,6.734484,274.89783,got here,281.89877,7.0,7.0009465,0.000946656
26,26,$9.00 ,($4.50),$0.00 ,won,$9.00 ,1.5,5,1,0,1.0,25.0,281.91333,999.0,283.9132,285.9114,1.9998758,-0.00012422702,1.9982113,286.0167,2.1035013,0.10350131,287.63016,1.6017888,1.6134492,0.011660456,287.64447,1.0001184,0.000118358,288.6446,6.731272,288.6609,got here,293.66144,5.0,5.0005302,0.000530391
27,27,$12.00 ,($12.00),$0.00 ,won,$12.00 ,5,7,1,0,1.0,26.0,293.67593,999.0,295.69208,297.592,2.0161643,0.016164355,1.899933,297.6973,2.0052142,0.005214311,302.9089,5.200067,5.2116036,0.011536514,302.92422,1.0002105,0.00021046802,303.92444,10.248505,303.9403,got here,310.94073,7.0,7.0004096,0.00040936598
28,28,$12.00 ,($18.00),$0.00 ,lost,($18.00),1.5,3,1,0,1.0,27.0,310.95367,999.0,312.95456,314.9538,2.0008924,0.000892317,1.9992241,315.05908,2.1045249,0.1045248,316.67123,1.600776,1.6121408,0.011364864,316.68692,1.0003033,0.00030331296,317.68723,6.7335615,317.70334,got here,320.70447,3.0,3.0011272,0.001127286
29,29,$6.00 ,($7.50),$0.00 ,lost,($7.50),1.5,3,1,0,1.0,28.0,320.71857,999.0,322.7189,324.71902,2.0003395,0.00033952197,2.000141,324.824,2.1050994,0.10509951,326.43582,1.599859,1.6118413,0.011982305,326.45038,1.0012097,0.00120971,327.4516,6.733045,327.46738,got here,330.4681,3.0,3.0007322,0.00073227304
30,30,$2.00 ,($3.25),$0.00 ,won,$2.00 ,1.5,1.5,1,0,1.0,29.0,330.4821,999.0,332.48254,334.4831,2.0004396,0.00043974398,2.0005555,334.5883,2.1057682,0.10576813,336.19955,1.5994445,1.6112629,0.011818403,336.21472,1.001135,0.0011349351,337.21585,6.7337737,337.2309,got here,338.73187,1.5,1.5009706,0.000970586
31,31,$17.38 ,$0.00 ,$7.31 ,lost,$0.00 ,3,1.5,1,0,1.0,30.0,338.74805,999.0,340.7645,342.76318,2.016453,0.016452918,1.9986683,342.86816,2.1036637,0.10366368,345.9835,3.1013317,3.1153064,0.01397469,345.99585,1.0005575,0.000557507,346.9964,8.248343,347.0118,got here,348.51196,1.5,1.5001607,0.000160667
32,32,$8.00 ,($2.00),$0.00 ,won,$8.00 ,1.5,1.5,1,0,1.0,31.0,348.5274,999.0,350.52753,352.52734,2.0001318,0.00013183197,1.9998041,352.63242,2.104893,0.104893,354.2449,1.6001959,1.6124792,0.012283312,354.26047,1.0008335,0.000833545,355.2613,6.733908,355.27573,last trial of block,360.77686,5.5,5.5011377,0.0011378389
33,33,$5.00 ,($5.63),$0.00 ,won,$5.00 ,5,1.5,2,0,1.0,32.0,378.3929,999.0,380.40344,382.40295,2.0105493,0.010549394,1.9994951,382.5084,2.104931,0.10493103,387.62073,5.100505,5.112353,0.011848184,387.63513,1.0003241,0.000324097,388.63547,10.24256,388.65146,got here,390.15164,1.5,1.5001799,0.000179864
34,34,$24.92 ,$0.00 ,$11.54 ,lost,$0.00 ,1.5,5,2,0,1.0,33.0,390.16666,999.0,392.167,394.16684,2.0003169,0.00031686097,1.9998486,394.2718,2.1047914,0.104791485,395.88397,1.6001514,1.6121805,0.01202914,395.8984,1.0002155,0.000215496,396.89862,6.7319474,396.915,got here,401.91638,5.0,5.0013747,0.001374528
35,35,$8.00 ,($13.00),$0.00 ,won,$8.00 ,1.5,3,2,0,1.0,34.0,401.932,999.0,403.94772,405.9462,2.0157156,0.015715528,1.9984654,406.05194,2.1042275,0.104227506,407.66522,1.6015346,1.613279,0.011744402,407.67886,1.0005411,0.00054111396,408.6794,6.7473993,408.69638,got here,411.69656,3.0,3.000199,0.000199117
36,36,$10.67 ,$0.00 ,$10.67 ,won,$10.67 ,5,1.5,2,0,1.0,35.0,411.7123,999.0,413.7285,415.72662,2.0162005,0.0162006,1.998115,415.8316,2.1031146,0.1031146,420.9462,5.101885,5.1145763,0.01269105,420.95798,1.0013056,0.001305639,421.9593,10.246988,421.9756,got here,423.4769,1.5,1.5013145,0.001314545
37,37,$24.21 ,$0.00 ,$11.89 ,lost,$0.00 ,1.5,1.5,2,0,1.0,36.0,423.4911,999.0,425.50757,427.50742,2.0164802,0.016480261,1.9998466,427.61313,2.1055515,0.105551414,429.22498,1.6001534,1.6118582,0.011704752,429.2403,1.0013859,0.00138594,430.2417,6.750602,430.25546,got here,431.75638,1.5,1.5009218,0.000921802
38,38,$12.00 ,($24.00),$0.00 ,won,$12.00 ,3,1.5,2,0,1.0,37.0,431.77197,999.0,433.77203,435.7711,2.0000527,5.2622985e-05,1.9990507,435.87592,2.1038954,0.10389552,438.9893,3.1009493,3.1133616,0.012412243,439.00427,1.0013255,0.001325443,440.00558,8.233614,440.02078,got here,441.5217,1.5,1.5009084,0.000908423
39,39,$2.00 ,($2.75),$0.00 ,won,$2.00 ,3,5,2,0,1.0,38.0,441.53577,999.0,443.53638,445.53506,2.0006144,0.000614312,1.9986615,445.6401,2.1037035,0.10370341,448.7531,3.1013384,3.1130314,0.011692887,448.7684,1.0002297,0.00022966496,449.76865,8.232861,449.7849,got here,454.78537,5.0,5.0004454,0.000445468
40,40,$9.00 ,($13.50),$0.00 ,lost,($13.50),1.5,3,2,0,1.0,39.0,454.7991,999.0,456.8002,458.79932,2.00109,0.001089942,1.9991101,458.9045,2.1043153,0.10431535,460.51743,1.6008899,1.6129249,0.012035043,460.5309,1.0003203,0.000320276,461.53122,6.73211,461.54752,got here,464.54767,3.0,3.0001693,0.00016918604
41,41,$5.00 ,($4.38),$0.00 ,won,$5.00 ,5,1.5,2,0,1.0,40.0,464.56232,999.0,466.5633,468.5628,2.0009842,0.0009841269,1.9995034,468.66815,2.1048515,0.104851425,473.78058,5.100497,5.1124163,0.011919789,473.7949,1.001218,0.0012179259,474.7961,10.233793,474.8118,got here,476.31204,1.5,1.5002382,0.00023817096
42,42,$2.00 ,($1.75),$0.00 ,lost,($1.75),1.5,7,2,0,1.0,41.0,476.3261,999.0,478.32715,480.3257,2.0010338,0.001033774,1.9985658,480.43112,2.1039777,0.103977785,482.04422,1.6014342,1.6131068,0.011672616,482.05963,1.0010476,0.00104757,483.06067,6.7345667,483.07538,got here,490.0756,7.0,7.000238,0.00023812696
43,43,$5.00 ,($8.13),$0.00 ,won,$5.00 ,3,3,2,0,1.0,42.0,490.09384,999.0,492.10632,494.10654,2.0124903,0.012490339,2.0002153,494.21216,2.105829,0.10582896,497.32315,3.0997846,3.110994,0.011209354,497.33777,1.001167,0.001167035,498.33893,8.245096,498.35483,got here,501.35602,3.0,3.0011988,0.0011987521
44,44,$5.00 ,($6.88),$0.00 ,won,$5.00 ,1.5,5,2,0,1.0,43.0,501.36887,999.0,503.37006,505.36923,2.0012054,0.0012053589,1.9991807,505.47443,2.1043618,0.10436187,507.08734,1.6008192,1.6129341,0.012114817,507.1026,1.0006287,0.000628688,508.1032,6.7343655,508.11905,got here,513.1193,5.0,5.000299,0.00029886496
45,45,$4.00 ,($6.00),$0.00 ,lost,($6.00),3,1.5,2,0,1.0,44.0,513.1343,999.0,515.13654,517.06665,2.0022545,0.002254514,1.930097,517.172,2.0354471,0.035447232,520.3526,3.169903,3.1805713,0.010668297,520.3666,1.000338,0.00033794995,521.36694,8.232633,521.38135,got here,522.9043,1.5,1.5229999,0.022999903
46,46,$9.82 ,$0.00 ,$3.09 ,lost,$0.00 ,1.5,3,2,0,1.0,45.0,522.9242,999.0,524.9315,526.86346,2.0073519,0.007351976,1.931938,526.9728,2.0412061,0.04120613,528.6484,1.6680619,1.6756245,0.007562533,528.6671,1.0011212,0.001121197,529.6682,6.7440405,529.67993,got here,532.68115,3.0,3.0011828,0.001182841
47,47,$8.49 ,$0.00 ,$3.76 ,won,$8.49 ,1.5,1.5,2,0,1.0,46.0,532.6957,999.0,534.69586,536.69446,2.0001755,0.00017558702,1.9985973,536.79987,2.1040487,0.10404867,538.4123,1.6014028,1.612415,0.011012199,538.42755,1.0011464,0.001146447,539.42865,6.732997,539.44403,got here,540.945,1.5,1.5009546,0.000954587
48,48,$13.25 ,$0.00 ,$9.37 ,won,$13.25 ,1.5,7,2,0,1.0,47.0,540.9605,999.0,542.9773,544.97595,2.0167632,0.016763259,1.9986817,545.0819,2.104639,0.104639046,546.6941,1.6013182,1.6121771,0.010858893,546.70764,1.0006734,0.00067347,547.7083,6.747784,547.7245,got here,554.7246,7.0,7.0001297,0.00012970204
49,49,$8.00 ,($7.00),$0.00 ,lost,($7.00),5,1.5,2,0,1.0,48.0,554.741,999.0,556.7559,558.7556,2.0148706,0.014870694,1.9997376,558.8603,2.1043656,0.10436559,563.9725,5.100262,5.1122103,0.011947836,563.9877,1.0009352,0.00093514996,564.9886,10.247574,565.00415,got here,566.5043,1.5,1.5001278,0.00012784603
50,50,$16.79 ,$0.00 ,$7.60 ,lost,$0.00 ,3,1.5,2,0,1.0,49.0,566.5194,999.0,568.52057,570.51935,2.0011868,0.0011867881,1.9987752,570.6256,2.1050174,0.10501733,573.7367,3.1012247,3.1110814,0.009856674,573.7512,1.0001298,0.00012979103,574.75134,8.231951,574.7687,got here,576.2691,1.5,1.5004623,0.000462264
51,51,$2.00 ,($1.25),$0.00 ,lost,($1.25),1.5,7,2,0,1.0,50.0,576.2852,999.0,578.30005,580.23413,2.0148153,0.014815373,1.9341067,580.33954,2.039472,0.03947204,582.01575,1.6658933,1.6762253,0.010332018,582.0317,1.0004507,0.00045068597,583.03217,6.746931,583.07764,got here,590.07886,7.0,7.001201,0.00120114
52,52,$15.28 ,$0.00 ,$8.36 ,won,$15.28 ,3,1.5,2,0,1.0,51.0,590.0951,999.0,592.0962,594.0467,2.0011342,0.001134188,1.9504706,594.15607,2.0598671,0.059867255,597.3123,3.1495295,3.156235,0.00670559,597.3281,1.0005805,0.000580603,598.3287,8.233619,598.34436,got here,599.8455,1.5,1.5011693,0.001169354
53,53,$5.00 ,($0.63),$0.00 ,won,$5.00 ,1.5,7,2,0,1.0,52.0,599.8611,999.0,601.8624,603.7631,2.0013633,0.0013632779,1.9006835,603.86945,2.0069897,0.006989685,605.5778,1.6993165,1.7083856,0.0090691345,605.59314,1.0001163,0.000116301,606.59326,6.732174,606.6088,got here,613.6092,7.0,7.0003796,0.00037972396
54,54,$9.00 ,($2.25),$0.00 ,lost,($2.25),1.5,1.5,2,0,1.0,53.0,613.62415,999.0,615.62427,617.62244,2.0001276,0.00012749602,1.998128,617.7294,2.1050868,0.10508688,619.341,1.601872,1.6116339,0.0097619295,619.3557,1.0002288,0.00022881402,620.35596,6.7317963,620.3725,got here,621.8726,1.5,1.5001199,0.00011995301
55,55,$10.00 ,($8.75),$0.00 ,lost,($8.75),3,3,2,0,1.0,54.0,621.88965,999.0,623.9055,625.9035,2.0158727,0.015872797,1.9980267,626.0092,2.1037092,0.10370924,629.12317,3.1019733,3.1139956,0.012022268,629.13617,1.0004218,0.000421729,630.1366,8.246954,630.15295,got here,633.15405,3.0,3.0011024,0.001102339
56,56,$15.86 ,$0.00 ,$8.07 ,lost,$0.00 ,3,3,2,0,1.0,55.0,633.16974,999.0,635.18536,637.18445,2.0155933,0.015593378,1.9990764,637.2894,2.1040957,0.104095735,640.40173,3.1009238,3.1122713,0.011347756,640.4169,1.0014122,0.0014121139,641.4183,8.248518,641.4323,got here,644.4329,3.0,3.0005827,0.000582635
57,57,$26.76 ,$0.00 ,$10.62 ,lost,$0.00 ,5,1.5,2,0,1.0,56.0,644.4465,999.0,646.4482,648.4485,2.0017283,0.001728225,2.000259,648.55444,2.1062202,0.106220216,653.66516,5.099741,5.110752,0.011011025,653.6798,1.0002359,0.000235905,654.68005,10.233577,654.69806,got here,656.1985,1.5,1.5004691,0.000469131
58,58,$8.00 ,($5.00),$0.00 ,won,$8.00 ,1.5,5,2,0,1.0,57.0,656.21436,999.0,658.22876,660.22876,2.0144114,0.014411361,2.0000014,660.33405,2.105262,0.1052621,661.9466,1.5999986,1.61258,0.012581382,661.9602,1.0000973,9.7315e-05,662.9603,6.745978,662.97723,got here,667.97784,5.0,5.000652,0.000651946
59,59,$7.36 ,$0.00 ,$4.32 ,won,$7.36 ,1.5,5,2,0,1.0,58.0,667.9942,999.0,670.00916,672.00995,2.014927,0.014927006,2.0008428,672.1206,2.1114798,0.11147981,673.7261,1.5991571,1.605467,0.006309831,673.76117,1.0007031,0.000703105,674.7619,6.76768,674.77435,got here,679.7753,5.0,5.0009727,0.00097290595
60,60,$12.00 ,($3.00),$0.00 ,lost,($3.00),1.5,5,2,0,1.0,59.0,679.79407,999.0,681.80524,683.78937,2.0111656,0.011165629,1.9841341,683.8995,2.094283,0.09428308,685.5208,1.615866,1.6213034,0.005437578,685.5385,1.00072,0.00072004995,686.53925,6.7452154,686.5535,got here,691.5545,5.0,5.0009723,0.000972446
61,61,$9.00 ,($15.75),$0.00 ,won,$9.00 ,1.5,3,2,0,1.0,60.0,691.5686,999.0,693.5696,695.56976,2.00096,0.000960182,2.000229,695.6797,2.1101546,0.11015465,697.2865,1.5997711,1.6068158,0.007044758,697.30066,1.0003958,0.00039571605,698.301,6.732439,698.3367,got here,701.3371,3.0,3.0004497,0.000449721
62,62,$12.00 ,($15.00),$0.00 ,lost,($15.00),1.5,1.5,2,0,1.0,61.0,701.3517,999.0,703.3666,705.28345,2.0149226,0.014922658,1.9168514,705.3941,2.0274925,0.027492438,707.0839,1.6831486,1.6898527,0.006704169,707.0981,1.0001726,0.00017258403,708.09827,6.7466073,708.11487,got here,709.6151,1.5,1.5002536,0.000253511
63,63,$8.00 ,($1.33),$0.00 ,won,$8.00 ,1.5,3,2,0,1.0,62.0,709.6292,999.0,711.6318,713.6304,2.0025952,0.002595177,1.9985876,713.73535,2.1035511,0.10355109,715.35114,1.6014124,1.6157928,0.014380345,715.36365,1.0004586,0.00045864604,716.36414,6.734909,716.37866,got here,719.3789,3.0,3.0002165,0.00021643098
64,64,$9.00 ,($0.75),$0.00 ,lost,($0.75),5,1.5,2,0,1.0,63.0,719.395,999.0,721.4113,723.31274,2.016298,0.01629808,1.9014293,723.4236,2.012286,0.012286014,728.64655,5.1985707,5.222993,0.024422416,728.6598,1.0004219,0.000421835,729.6602,10.265225,729.6767,last trial of block,735.1769,5.5,5.5001674,0.000167244
65,65,$22.47 ,$0.00 ,$12.76 ,won,$22.47 ,1.5,3,3,0,1.0,64.0,748.63513,999.0,750.6399,752.6385,2.0047498,0.004749706,1.998576,752.74457,2.1046293,0.104629226,754.35504,1.601424,1.6104745,0.009050508,754.3699,1.00107,0.001070063,755.371,6.7357955,755.38794,got here,758.38824,3.0,3.0002894,0.00028938905
66,66,$9.00 ,($9.00),$0.00 ,won,$9.00 ,3,1.5,3,0,1.0,65.0,758.4035,999.0,760.4188,762.41724,2.0153177,0.015317605,1.9983997,762.5227,2.1038783,0.10387822,765.63544,3.1016002,3.112742,0.011141626,765.6506,1.0007423,0.00074227696,766.6513,8.247844,766.66583,got here,768.16595,1.5,1.5001391,0.00013913703
67,67,$23.60 ,$0.00 ,$12.20 ,lost,$0.00 ,5,7,3,0,1.0,66.0,768.1826,999.0,770.19916,772.19794,2.016517,0.016517041,1.9988061,772.3031,2.1039784,0.10397843,777.4156,5.101194,5.112459,0.011265083,777.42975,1.0006359,0.000635835,778.43036,10.247758,778.4468,got here,785.4475,7.0,7.000725,0.00072483
68,68,$6.00 ,($3.00),$0.00 ,won,$6.00 ,1.5,3,3,0,1.0,67.0,785.4629,999.0,787.47723,789.4774,2.0143652,0.014365121,2.0001569,789.5827,2.1054413,0.1054414,791.1938,1.599843,1.6111001,0.011257119,791.2085,1.0006843,0.000684265,792.2092,6.7463274,792.2259,got here,795.22705,3.0,3.0011864,0.001186332
69,69,$25.76 ,$0.00 ,$11.12 ,lost,$0.00 ,1.5,3,3,0,1.0,68.0,795.2429,999.0,797.2438,799.2412,2.0008256,0.00082568405,1.9974401,799.3469,2.103193,0.1031931,800.96094,1.6025599,1.6139773,0.01141743,800.9741,1.0002726,0.00027264998,801.97437,6.7314367,801.98975,got here,804.9904,3.0,3.0007045,0.00070454105
70,70,$5.00 ,($5.00),$0.00 ,lost,($5.00),1.5,5,3,0,1.0,69.0,805.0101,999.0,807.0235,809.02167,2.0134494,0.0134494845,1.9981463,809.12787,2.104372,0.104371905,810.74005,1.6018537,1.6121393,0.0102855675,810.75464,1.0003408,0.00034085498,811.755,6.744936,811.7714,got here,816.7716,5.0,5.0002303,0.00023035298
71,71,$18.65 ,$0.00 ,$6.68 ,lost,$0.00 ,1.5,3,3,0,1.0,70.0,816.78687,999.0,818.80255,820.8031,2.0157006,0.015700627,2.0005481,820.90906,2.1065028,0.10650266,822.5191,1.5994519,1.610022,0.010569999,822.53577,1.0012478,0.0012478039,823.537,6.750127,823.5504,got here,826.5506,3.0,3.000164,0.00016410998
72,72,$4.00 ,($4.00),$0.00 ,lost,($4.00),3,5,3,0,1.0,71.0,826.5663,999.0,828.5669,830.56665,2.000627,0.000626945,1.9997333,830.67267,2.1057973,0.10579729,833.7845,3.1002667,3.111778,0.011511304,833.7985,1.0008353,0.000835343,834.7994,8.233104,834.8164,got here,839.8167,5.0,5.0003223,0.000322261
73,73,$8.00 ,($9.00),$0.00 ,lost,($9.00),5,1.5,3,0,1.0,72.0,839.83075,999.0,841.8464,843.84576,2.0156472,0.015647057,1.999366,843.9507,2.1042864,0.10428654,849.0635,5.100634,5.1128182,0.012184442,849.07825,1.000478,0.000478071,850.07874,10.247981,850.0944,got here,851.59515,1.5,1.5007232,0.0007233
