Analysis name: SLAEmpathy
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: Response.RT:Mean
Filters: None
Data file: SLA_Empathy_v1-159-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
2	Self3	SelfTask	28	female	18	LASelfMixed	2	1083	List6	lost	-$12.00	$12.00	-$12.00	$0.00	Mean Response.RT	1083.00
2	Self3	SelfTask	29	female	18	LASelfMixed	2	400	List6	won	$4.00	$4.00	-$6.00	$0.00	Mean Response.RT	400.00
2	Self3	SelfTask	30	female	18	LASelfMixed	2	917	List6	won	$6.00	$6.00	-$7.50	$0.00	Mean Response.RT	917.00
3	BF1	BFTask	1	female	18	LABFMixed	2	812	List11	won	$8.00	$8.00	-$9.00	$0.00	Mean Response.RT	812.00
3	BF1	BFTask	2	female	18	LABFMixed	2	346	List11	lost	-$3.75	$2.00	-$3.75	$0.00	Mean Response.RT	346.00
3	BF1	BFTask	3	female	18	LABFGain	2	670	List11	won	$12.00	$12.00	$0.00	$4.00	Mean Response.RT	670.00
3	BF1	BFTask	4	female	18	LABFGain	1	916	List11	lost	$0.00	$22.00	$0.00	$13.00	Mean Response.RT	916.00
3	BF1	BFTask	5	female	18	LABFMixed		0	List11	lost	-$4.38	$5.00	-$4.38	$0.00	Mean Response.RT	0.00
3	BF1	BFTask	6	female	18	LABFMixed		0	List11	lost	-$18.75	$10.00	-$18.75	$0.00	Mean Response.RT	0.00
3	BF1	BFTask	7	female	18	LABFMixed		0	List11	won	$9.00	$9.00	-$9.00	$0.00	Mean Response.RT	0.00
3	BF1	BFTask	8	female	18	LABFMixed	1	658	List11	lost	-$1.25	$2.00	-$1.25	$0.00	Mean Response.RT	658.00
3	BF1	BFTask	9	female	18	LABFMixed	2	800	List11	won	$4.00	$4.00	-$1.00	$0.00	Mean Response.RT	800.00
3	BF1	BFTask	10	female	18	LABFMixed	2	286	List11	lost	-$13.00	$8.00	-$13.00	$0.00	Mean Response.RT	286.00
3	BF1	BFTask	11	female	18	LABFMixed	1	300	List11	won	$8.00	$8.00	-$2.00	$0.00	Mean Response.RT	300.00
3	BF1	BFTask	12	female	18	LABFMixed		0	List11	lost	-$12.00	$6.00	-$12.00	$0.00	Mean Response.RT	0.00
3	BF1	BFTask	13	female	18	LABFMixed		0	List11	lost	-$9.00	$12.00	-$9.00	$0.00	Mean Response.RT	0.00
3	BF1	BFTask	14	female	18	LABFMixed	1	1091	List11	won	$6.00	$6.00	-$9.00	$0.00	Mean Response.RT	1091.00
3	BF1	BFTask	15	female	18	LABFGain	2	474	List11	won	$3.25	$3.25	$0.00	$1.00	Mean Response.RT	474.00
3	BF1	BFTask	16	female	18	LABFGain	2	390	List11	won	$7.00	$7.00	$0.00	$3.00	Mean Response.RT	390.00
3	BF1	BFTask	17	female	18	LABFMixed	2	508	List11	lost	-$7.00	$8.00	-$7.00	$0.00	Mean Response.RT	508.00
3	BF1	BFTask	18	female	18	LABFGain	2	9	List11	won	$25.00	$25.00	$0.00	$9.00	Mean Response.RT	9.00
3	BF1	BFTask	19	female	18	LABFGain	2	271	List11	lost	$0.00	$8.00	$0.00	$4.25	Mean Response.RT	271.00
3	BF1	BFTask	20	female	18	LABFMixed	1	909	List11	lost	-$8.75	$10.00	-$8.75	$0.00	Mean Response.RT	909.00
3	BF1	BFTask	21	female	18	LABFMixed	1	1090	List11	won	$4.00	$4.00	-$8.00	$0.00	Mean Response.RT	1090.00
3	BF1	BFTask	22	female	18	LABFGain	1	608	List11	lost	$0.00	$17.00	$0.00	$9.00	Mean Response.RT	608.00
3	BF1	BFTask	23	female	18	LABFMixed	1	799	List11	won	$12.00	$12.00	-$18.00	$0.00	Mean Response.RT	799.00
3	BF1	BFTask	24	female	18	LABFGain	1	444	List11	won	$10.00	$10.00	$0.00	$6.00	Mean Response.RT	444.00
3	BF1	BFTask	25	female	18	LABFGain	1	841	List11	lost	$0.00	$13.00	$0.00	$6.00	Mean Response.RT	841.00
3	BF1	BFTask	26	female	18	LABFMixed	2	526	List11	lost	-$15.75	$9.00	-$15.75	$0.00	Mean Response.RT	526.00
3	BF1	BFTask	27	female	18	LABFMixed	2	1052	List11	won	$5.00	$5.00	-$8.13	$0.00	Mean Response.RT	1052.00
3	BF1	BFTask	28	female	18	LABFMixed	2	642	List11	won	$4.00	$4.00	-$4.00	$0.00	Mean Response.RT	642.00
3	BF1	BFTask	29	female	18	LABFGain	2	648	List11	won	$4.00	$4.00	$0.00	$2.25	Mean Response.RT	648.00
3	BF1	BFTask	30	female	18	LABFMixed	2	477	List11	lost	-$5.00	$5.00	-$5.00	$0.00	Mean Response.RT	477.00
3	BF2	BFTask	1	female	18	LABFGain	1	746	List12	lost	$0.00	$30.00	$0.00	$12.00	Mean Response.RT	746.00
3	BF2	BFTask	2	female	18	LABFMixed		0	List12	lost	-$6.00	$12.00	-$6.00	$0.00	Mean Response.RT	0.00
3	BF2	BFTask	3	female	18	LABFMixed	2	429	List12	won	$4.00	$4.00	-$5.00	$0.00	Mean Response.RT	429.00
3	BF2	BFTask	4	female	18	LABFGain	1	474	List12	lost	$0.00	$17.00	$0.00	$10.00	Mean Response.RT	474.00
3	BF2	BFTask	5	female	18	LABFMixed	2	680	List12	won	$2.00	$2.00	-$3.25	$0.00	Mean Response.RT	680.00
3	BF2	BFTask	6	female	18	LABFMixed	2	862	List12	lost	-$6.00	$6.00	-$6.00	$0.00	Mean Response.RT	862.00
3	BF2	BFTask	7	female	18	LABFMixed	2	420	List12	won	$6.00	$6.00	-$4.50	$0.00	Mean Response.RT	420.00
3	BF2	BFTask	8	female	18	LABFMixed	2	441	List12	lost	-$2.00	$4.00	-$2.00	$0.00	Mean Response.RT	441.00
3	BF2	BFTask	9	female	18	LABFGain	2	407	List12	won	$4.00	$4.00	$0.00	$2.00	Mean Response.RT	407.00
3	BF2	BFTask	10	female	18	LABFMixed	2	532	List12	won	$9.00	$9.00	-$4.50	$0.00	Mean Response.RT	532.00
3	BF2	BFTask	11	female	18	LABFMixed	2	338	List12	lost	-$24.00	$12.00	-$24.00	$0.00	Mean Response.RT	338.00
3	BF2	BFTask	12	female	18	LABFGain	2	296	List12	won	$22.00	$22.00	$0.00	$10.00	Mean Response.RT	296.00
3	BF2	BFTask	13	female	18	LABFMixed	2	317	List12	won	$4.00	$4.00	-$7.00	$0.00	Mean Response.RT	317.00
3	BF2	BFTask	14	female	18	LABFMixed	1	939	List12	won	$2.00	$2.00	-$0.75	$0.00	Mean Response.RT	939.00
3	BF2	BFTask	15	female	18	LABFMixed	1	1017	List12	lost	-$2.25	$2.00	-$2.25	$0.00	Mean Response.RT	1017.00
3	BF2	BFTask	16	female	18	LABFMixed	2	447	List12	lost	-$9.38	$5.00	-$9.38	$0.00	Mean Response.RT	447.00
3	BF2	BFTask	17	female	18	LABFMixed	2	355	List12	lost	-$15.00	$8.00	-$15.00	$0.00	Mean Response.RT	355.00
3	BF2	BFTask	18	female	18	LABFMixed	1	929	List12	won	$8.00	$8.00	-$5.00	$0.00	Mean Response.RT	929.00
3	BF2	BFTask	19	female	18	LABFMixed	2	599	List12	won	$10.00	$10.00	-$13.75	$0.00	Mean Response.RT	599.00
3	BF2	BFTask	20	female	18	LABFGain	1	372	List12	lost	$0.00	$8.00	$0.00	$3.00	Mean Response.RT	372.00
3	BF2	BFTask	21	female	18	LABFMixed		0	List12	won	$8.00	$8.00	-$6.00	$0.00	Mean Response.RT	0.00
3	BF2	BFTask	22	female	18	LABFGain	1	263	List12	won	$13.00	$13.00	$0.00	$5.00	Mean Response.RT	263.00
3	BF2	BFTask	23	female	18	LABFGain		0	List12	won	$24.00	$24.00	$0.00	$12.00	Mean Response.RT	0.00
3	BF2	BFTask	24	female	18	LABFMixed		0	List12	lost	-$18.00	$9.00	-$18.00	$0.00	Mean Response.RT	0.00
3	BF2	BFTask	25	female	18	LABFGain		0	List12	lost	$0.00	$7.00	$0.00	$4.00	Mean Response.RT	0.00
3	BF2	BFTask	26	female	18	LABFMixed	2	325	List12	lost	-$3.75	$10.00	-$3.75	$0.00	Mean Response.RT	325.00
3	BF2	BFTask	27	female	18	LABFMixed	2	283	List12	won	$5.00	$5.00	-$3.13	$0.00	Mean Response.RT	283.00
3	BF2	BFTask	28	female	18	LABFMixed	2	529	List12	lost	-$15.00	$12.00	-$15.00	$0.00	Mean Response.RT	529.00
3	BF2	BFTask	29	female	18	LABFMixed	2	807	List12	lost	-$10.50	$6.00	-$10.50	$0.00	Mean Response.RT	807.00
3	BF2	BFTask	30	female	18	LABFGain	1	445	List12	won	$11.00	$11.00	$0.00	$6.00	Mean Response.RT	445.00
3	BF3	BFTask	1	female	18	LABFMixed	2	803	List13	won	$9.00	$9.00	-$11.25	$0.00	Mean Response.RT	803.00
3	BF3	BFTask	2	female	18	LABFMixed	2	288	List13	won	$6.00	$6.00	-$7.50	$0.00	Mean Response.RT	288.00
3	BF3	BFTask	3	female	18	LABFMixed	1	710	List13	lost	-$21.00	$12.00	-$21.00	$0.00	Mean Response.RT	710.00
3	BF3	BFTask	4	female	18	LABFGain	1	444	List13	won	$19.00	$19.00	$0.00	$8.00	Mean Response.RT	444.00
3	BF3	BFTask	5	female	18	LABFGain	2	337	List13	lost	$0.00	$12.00	$0.00	$5.00	Mean Response.RT	337.00
3	BF3	BFTask	6	female	18	LABFMixed	2	783	List13	lost	-$13.50	$9.00	-$13.50	$0.00	Mean Response.RT	783.00
3	BF3	BFTask	7	female	18	LABFMixed	1	996	List13	won	$10.00	$10.00	-$16.25	$0.00	Mean Response.RT	996.00
3	BF3	BFTask	8	female	18	LABFMixed	1	418	List13	lost	-$3.00	$6.00	-$3.00	$0.00	Mean Response.RT	418.00
3	BF3	BFTask	9	female	18	LABFMixed	2	335	List13	lost	-$12.00	$12.00	-$12.00	$0.00	Mean Response.RT	335.00
3	BF3	BFTask	10	female	18	LABFMixed	2	429	List13	won	$5.00	$5.00	-$6.88	$0.00	Mean Response.RT	429.00
3	BF3	BFTask	11	female	18	LABFMixed	2	786	List13	lost	-$2.75	$2.00	-$2.75	$0.00	Mean Response.RT	786.00
3	BF3	BFTask	12	female	18	LABFMixed	2	529	List13	lost	-$3.00	$12.00	-$3.00	$0.00	Mean Response.RT	529.00
3	BF3	BFTask	13	female	18	LABFMixed	2	887	List13	won	$5.00	$5.00	-$2.50	$0.00	Mean Response.RT	887.00
3	BF3	BFTask	14	female	18	LABFMixed	2	604	List13	lost	-$5.63	$5.00	-$5.63	$0.00	Mean Response.RT	604.00
3	BF3	BFTask	15	female	18	LABFMixed	1	393	List13	lost	-$3.00	$4.00	-$3.00	$0.00	Mean Response.RT	393.00
3	BF3	BFTask	16	female	18	LABFMixed	2	439	List13	won	$4.00	$4.00	-$6.00	$0.00	Mean Response.RT	439.00
3	BF3	BFTask	17	female	18	LABFGain	2	1605	List13	won	$5.00	$5.00	$0.00	$2.00	Mean Response.RT	1605.00
3	BF3	BFTask	18	female	18	LABFMixed	2	1418	List13	won	$9.00	$9.00	-$2.25	$0.00	Mean Response.RT	1418.00
3	BF3	BFTask	19	female	18	LABFGain	2	992	List13	lost	$0.00	$26.00	$0.00	$10.00	Mean Response.RT	992.00
3	BF3	BFTask	20	female	18	LABFMixed	1	502	List13	won	$6.00	$6.00	-$1.50	$0.00	Mean Response.RT	502.00
3	BF3	BFTask	21	female	18	LABFMixed	1	1412	List13	won	$10.00	$10.00	-$6.25	$0.00	Mean Response.RT	1412.00
3	BF3	BFTask	22	female	18	LABFMixed	1	618	List13	lost	-$6.75	$9.00	-$6.75	$0.00	Mean Response.RT	618.00
3	BF3	BFTask	23	female	18	LABFMixed	1	767	List13	won	$8.00	$8.00	-$3.00	$0.00	Mean Response.RT	767.00
3	BF3	BFTask	24	female	18	LABFMixed	1	860	List13	lost	-$11.25	$10.00	-$11.25	$0.00	Mean Response.RT	860.00
3	BF3	BFTask	25	female	18	LABFGain	1	682	List13	won	$5.00	$5.00	$0.00	$3.00	Mean Response.RT	682.00
3	BF3	BFTask	26	female	18	LABFMixed	1	904	List13	won	$2.00	$2.00	-$1.75	$0.00	Mean Response.RT	904.00
3	BF3	BFTask	27	female	18	LABFGain	2	884	List13	lost	$0.00	$28.00	$0.00	$13.00	Mean Response.RT	884.00
3	BF3	BFTask	28	female	18	LABFMixed	1	746	List13	won	$8.00	$8.00	-$11.00	$0.00	Mean Response.RT	746.00
3	BF3	BFTask	29	female	18	LABFGain	1	831	List13	lost	$0.00	$25.00	$0.00	$10.00	Mean Response.RT	831.00
3	BF3	BFTask	30	female	18	LABFMixed	2	1005	List13	lost	-$1.88	$5.00	-$1.88	$0.00	Mean Response.RT	1005.00
4	Other1	OtherTask	1	female	18	LAOtherMixed	2	1003	List7	lost	-$3.75	$2.00	-$3.75	$0.00	Mean Response.RT	1003.00
4	Other1	OtherTask	2	female	18	LAOtherGain	1	473	List7	won	$17.00	$17.00	$0.00	$9.00	Mean Response.RT	473.00
4	Other1	OtherTask	3	female	18	LAOtherMixed	1	431	List7	lost	-$15.75	$9.00	-$15.75	$0.00	Mean Response.RT	431.00
4	Other1	OtherTask	4	female	18	LAOtherMixed	1	956	List7	lost	-$8.75	$10.00	-$8.75	$0.00	Mean Response.RT	956.00
4	Other1	OtherTask	5	female	18	LAOtherGain		0	List7	won	$3.25	$3.25	$0.00	$1.00	Mean Response.RT	0.00
4	Other1	OtherTask	6	female	18	LAOtherMixed	1	478	List7	lost	-$12.00	$6.00	-$12.00	$0.00	Mean Response.RT	478.00
4	Other1	OtherTask	7	female	18	LAOtherMixed	1	868	List7	won	$6.00	$6.00	-$9.00	$0.00	Mean Response.RT	868.00
4	Other1	OtherTask	8	female	18	LAOtherMixed	1	427	List7	won	$12.00	$12.00	-$18.00	$0.00	Mean Response.RT	427.00
4	Other1	OtherTask	9	female	18	LAOtherMixed		0	List7	won	$9.00	$9.00	-$9.00	$0.00	Mean Response.RT	0.00
4	Other1	OtherTask	10	female	18	LAOtherGain	1	398	List7	lost	$0.00	$13.00	$0.00	$6.00	Mean Response.RT	398.00
4	Other1	OtherTask	11	female	18	LAOtherGain	2	643	List7	lost	$0.00	$22.00	$0.00	$13.00	Mean Response.RT	643.00
